,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,n,name_a,name_b,pval,winner
0,0.0,results_full_domain_appears_healthline.com,400,400,0.275,0.275,0.275,1.0,800,GOP,DEM,1.0,
1,0.003,results_top_three_domain_appears_healthline.com,400,400,0.07625,0.078,0.075,1.03,800,GOP,DEM,0.8941863594204368,GOP
2,0.0,results_top_domain_appears_healthline.com,400,400,0.025,0.025,0.025,1.0,800,GOP,DEM,1.0,
3,0.02,results_full_domain_appears_livestrong.com,400,400,0.135,0.125,0.145,1.16,800,GOP,DEM,0.40847765983551076,DEM
4,0.003,results_full_domain_appears_medicalnewstoday.com,400,400,0.25125,0.25,0.252,1.01,800,GOP,DEM,0.9351342158134657,DEM
5,0.0,results_top_three_domain_appears_medicalnewstoday.com,400,400,0.025,0.025,0.025,1.0,800,GOP,DEM,1.0,
6,0.0,results_top_domain_appears_medicalnewstoday.com,400,400,0.025,0.025,0.025,1.0,800,GOP,DEM,1.0,
7,0.002,results_full_domain_appears_google.com,400,400,0.11625,0.118,0.115,1.02,800,GOP,DEM,0.9123042234551667,GOP
8,0.038,*results_top_three_domain_appears_google.com,400,400,0.02875,0.048,0.01,4.75,800,GOP,DEM,0.0015023124527279365,GOP
9,0.0,results_full_domain_appears_mayoclinic.org,400,400,0.25,0.25,0.25,1.0,800,GOP,DEM,1.0,
10,0.0,results_top_three_domain_appears_mayoclinic.org,400,400,0.1,0.1,0.1,1.0,800,GOP,DEM,1.0,
11,0.0,results_top_domain_appears_mayoclinic.org,400,400,0.05,0.05,0.05,1.0,800,GOP,DEM,1.0,
12,0.01,results_full_domain_appears_geico.com,400,400,0.1475,0.152,0.142,1.07,800,GOP,DEM,0.6904743860734941,GOP
13,0.02,results_top_three_domain_appears_geico.com,400,400,0.1,0.11,0.09,1.22,800,GOP,DEM,0.3464015149275619,GOP
14,0.01,results_top_domain_appears_geico.com,400,400,0.055,0.05,0.06,1.2,800,GOP,DEM,0.5356361597042814,DEM
