,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,n,name_a,name_b,pval,winner
0,0.026,*results_full_domain_frac_MapsLocations,38,38,0.017495881311670784,0.005,0.03,6.52,76,rural,urban,0.0028269162108122197,urban
1,0.026,*results_full_domain_frac_MapsLocations,38,38,0.017495881311670784,0.03,0.005,6.52,76,low-income,high-income,0.0028269162108122197,low-income
2,0.026,*results_full_domain_frac_MapsLocations,38,38,0.017495881311670784,0.005,0.03,6.52,76,GOP,DEM,0.0028269162108122197,DEM
3,0.005,results_full_domain_frac_UserTweetCarousel,38,38,0.022468576744892534,0.025,0.02,1.25,76,rural,urban,0.6327586961126469,rural
4,0.002,results_full_domain_frac_NewsCarousel,38,38,0.061782369677106506,0.063,0.061,1.03,76,rural,urban,0.8378032613307571,rural
5,0.026,*results_full_domain_frac_MapsLocations,38,38,0.017495881311670784,0.005,0.03,6.52,76,rural,urban,0.0028269162108122197,urban
6,0.014,results_full_domain_frac_wikipedia.org,38,38,0.0793440477651004,0.087,0.072,1.2,76,rural,urban,0.19712055384906732,rural
7,0.002,results_full_domain_frac_twitter.com,38,38,0.014749212775528563,0.014,0.016,1.12,76,rural,urban,0.8448079091233558,urban
8,0.011,results_full_domain_frac_facebook.com,38,38,0.02919934597566176,0.035,0.024,1.45,76,rural,urban,0.36377955443586896,rural
9,0.005,results_full_domain_frac_UserTweetCarousel,38,38,0.022468576744892534,0.02,0.025,1.25,76,low-income,high-income,0.6327586961126469,high-income
10,0.002,results_full_domain_frac_NewsCarousel,38,38,0.061782369677106506,0.061,0.063,1.03,76,low-income,high-income,0.8378032613307571,high-income
11,0.026,*results_full_domain_frac_MapsLocations,38,38,0.017495881311670784,0.03,0.005,6.52,76,low-income,high-income,0.0028269162108122197,low-income
12,0.014,results_full_domain_frac_wikipedia.org,38,38,0.0793440477651004,0.072,0.087,1.2,76,low-income,high-income,0.19712055384906732,high-income
13,0.002,results_full_domain_frac_twitter.com,38,38,0.014749212775528563,0.016,0.014,1.12,76,low-income,high-income,0.8448079091233558,low-income
14,0.011,results_full_domain_frac_facebook.com,38,38,0.02919934597566176,0.024,0.035,1.45,76,low-income,high-income,0.36377955443586896,high-income
15,0.005,results_full_domain_frac_UserTweetCarousel,38,38,0.022468576744892534,0.025,0.02,1.25,76,GOP,DEM,0.6327586961126469,GOP
16,0.002,results_full_domain_frac_NewsCarousel,38,38,0.061782369677106506,0.063,0.061,1.03,76,GOP,DEM,0.8378032613307571,GOP
17,0.026,*results_full_domain_frac_MapsLocations,38,38,0.017495881311670784,0.005,0.03,6.52,76,GOP,DEM,0.0028269162108122197,DEM
18,0.014,results_full_domain_frac_wikipedia.org,38,38,0.0793440477651004,0.087,0.072,1.2,76,GOP,DEM,0.19712055384906732,GOP
19,0.002,results_full_domain_frac_twitter.com,38,38,0.014749212775528563,0.014,0.016,1.12,76,GOP,DEM,0.8448079091233558,DEM
20,0.011,results_full_domain_frac_facebook.com,38,38,0.02919934597566176,0.035,0.024,1.45,76,GOP,DEM,0.36377955443586896,GOP
21,0.096,**results_top_three_domain_frac_MapsLocations,38,38,0.05701754385964912,0.009,0.105,12.0,76,rural,urban,0.0008247535429409152,urban
22,0.096,**results_top_three_domain_frac_MapsLocations,38,38,0.05701754385964912,0.105,0.009,12.0,76,low-income,high-income,0.0008247535429409152,low-income
23,0.096,**results_top_three_domain_frac_MapsLocations,38,38,0.05701754385964912,0.009,0.105,12.0,76,GOP,DEM,0.0008247535429409152,DEM
24,0.0,results_top_three_domain_frac_UserTweetCarousel,38,38,0.061403508771929814,0.061,0.061,1.0,76,rural,urban,1.0,
25,0.018,results_top_three_domain_frac_NewsCarousel,38,38,0.2017543859649123,0.211,0.193,1.09,76,rural,urban,0.6441487134840552,rural
26,0.096,**results_top_three_domain_frac_MapsLocations,38,38,0.05701754385964912,0.009,0.105,12.0,76,rural,urban,0.0008247535429409152,urban
27,0.018,results_top_three_domain_frac_wikipedia.org,38,38,0.12280701754385966,0.132,0.114,1.15,76,rural,urban,0.6725632227812466,rural
28,0.009,results_top_three_domain_frac_twitter.com,38,38,0.039473684210526314,0.044,0.035,1.25,76,rural,urban,0.7268903302670263,rural
29,0.009,results_top_three_domain_frac_facebook.com,38,38,0.013157894736842105,0.018,0.009,2.0,76,rural,urban,0.5621004417495565,rural
30,0.0,results_top_three_domain_frac_UserTweetCarousel,38,38,0.061403508771929814,0.061,0.061,1.0,76,low-income,high-income,1.0,
31,0.018,results_top_three_domain_frac_NewsCarousel,38,38,0.2017543859649123,0.193,0.211,1.09,76,low-income,high-income,0.6441487134840552,high-income
32,0.096,**results_top_three_domain_frac_MapsLocations,38,38,0.05701754385964912,0.105,0.009,12.0,76,low-income,high-income,0.0008247535429409152,low-income
33,0.018,results_top_three_domain_frac_wikipedia.org,38,38,0.12280701754385966,0.114,0.132,1.15,76,low-income,high-income,0.6725632227812466,high-income
