,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,n,name_a,name_b,pval,winner
0,0.014,**results_full_domain_frac_MapsLocations,399,386,0.026145457514884268,0.02,0.033,1.69,785,rural,urban,7.575342414767275e-06,urban
1,0.0,results_full_domain_frac_NewsCarousel,399,386,0.031188249118185424,0.031,0.031,1.0,785,rural,urban,0.9928807307285149,rural
2,0.014,**results_full_domain_frac_MapsLocations,399,386,0.026145457514884268,0.02,0.033,1.69,785,rural,urban,7.575342414767275e-06,urban
3,0.005,results_full_domain_frac_youtube.com,399,386,0.010515758127223097,0.013,0.008,1.59,785,rural,urban,0.06866972270101553,rural
4,0.001,results_full_domain_frac_UserTweetCarousel,399,386,0.020837124658780706,0.021,0.02,1.03,785,rural,urban,0.8483693978292992,rural
5,0.001,results_full_domain_frac_wikipedia.org,399,386,0.03719255267025968,0.037,0.037,1.01,785,rural,urban,0.88192699411293,urban
6,0.036,**results_top_three_domain_frac_MapsLocations,399,386,0.04925690021231422,0.032,0.067,2.12,785,rural,urban,2.54908317585382e-05,urban
7,0.006,*results_top_three_domain_frac_google.com,399,386,0.0029723991507430996,0.006,0.0,inf,785,rural,urban,0.007990507595224397,rural
8,0.001,results_top_three_domain_frac_NewsCarousel,399,386,0.029723991507430995,0.029,0.03,1.03,785,rural,urban,0.8847640625077751,urban
9,0.036,**results_top_three_domain_frac_MapsLocations,399,386,0.04925690021231422,0.032,0.067,2.12,785,rural,urban,2.54908317585382e-05,urban
10,0.0,results_top_three_domain_frac_youtube.com,399,386,0.0,0.0,0.0,,785,rural,urban,,
11,0.004,results_top_three_domain_frac_UserTweetCarousel,399,386,0.04798301486199574,0.05,0.046,1.1,785,rural,urban,0.6023217356283971,rural
12,0.002,results_top_three_domain_frac_wikipedia.org,399,386,0.02929936305732484,0.03,0.028,1.06,785,rural,urban,0.8150789444956612,rural
13,0.0,results_top_domain_frac_NewsCarousel,399,386,0.0,0.0,0.0,,785,rural,urban,,
14,0.026,results_top_domain_frac_MapsLocations,399,386,0.09044585987261146,0.078,0.104,1.33,785,rural,urban,0.206826822028525,urban
15,0.0,results_top_domain_frac_youtube.com,399,386,0.0,0.0,0.0,,785,rural,urban,,
16,0.0,results_top_domain_frac_UserTweetCarousel,399,386,0.0,0.0,0.0,,785,rural,urban,,
17,0.007,results_top_domain_frac_wikipedia.org,399,386,0.011464968152866241,0.015,0.008,1.93,785,rural,urban,0.33723061423850964,rural
