,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,n,name_a,name_b,pval,winner
0,0.05,*results_full_domain_frac_MapsLocations,18,18,0.0347989972989973,0.01,0.06,6.08,36,rural,urban,0.0011711875346838245,urban
1,0.036,*results_full_domain_frac_wikipedia.org,18,18,0.0813259271592605,0.099,0.063,1.56,36,rural,urban,0.04302814477260526,rural
2,0.05,*results_full_domain_frac_MapsLocations,18,18,0.0347989972989973,0.06,0.01,6.08,36,low-income,high-income,0.0011711875346838245,low-income
3,0.036,*results_full_domain_frac_wikipedia.org,18,18,0.0813259271592605,0.063,0.099,1.56,36,low-income,high-income,0.04302814477260526,high-income
4,0.05,*results_full_domain_frac_MapsLocations,18,18,0.0347989972989973,0.01,0.06,6.08,36,GOP,DEM,0.0011711875346838245,DEM
5,0.036,*results_full_domain_frac_wikipedia.org,18,18,0.0813259271592605,0.099,0.063,1.56,36,GOP,DEM,0.04302814477260526,GOP
6,0.01,results_full_domain_frac_UserTweetCarousel,18,18,0.041878106461439794,0.047,0.037,1.29,36,rural,urban,0.5755795670022041,rural
7,0.005,results_full_domain_frac_NewsCarousel,18,18,0.061143640310306994,0.063,0.059,1.08,36,rural,urban,0.7714625777980932,rural
8,0.007,results_full_domain_frac_linkedin.com,18,18,0.014882956549623218,0.011,0.019,1.65,36,rural,urban,0.5741140713432946,urban
9,0.05,*results_full_domain_frac_MapsLocations,18,18,0.0347989972989973,0.01,0.06,6.08,36,rural,urban,0.0011711875346838245,urban
10,0.036,*results_full_domain_frac_wikipedia.org,18,18,0.0813259271592605,0.099,0.063,1.56,36,rural,urban,0.04302814477260526,rural
11,0.003,results_full_domain_frac_twitter.com,18,18,0.02668566001899335,0.025,0.028,1.12,36,rural,urban,0.8443994808856587,urban
12,0.023,results_full_domain_frac_facebook.com,18,18,0.06164306372639705,0.073,0.05,1.45,36,rural,urban,0.25760281371698546,rural
13,0.01,results_full_domain_frac_UserTweetCarousel,18,18,0.041878106461439794,0.037,0.047,1.29,36,low-income,high-income,0.5755795670022041,high-income
14,0.005,results_full_domain_frac_NewsCarousel,18,18,0.061143640310306994,0.059,0.063,1.08,36,low-income,high-income,0.7714625777980932,high-income
