,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,n,name_a,name_b,pval,winner
0,0.098,*results_full_domain_appears_MapsLocations,400,400,0.28625,0.238,0.335,1.41,800,rural,urban,0.0022539171334167696,urban
1,0.022,*results_full_domain_appears_yelp.com,400,400,0.01125,0.0,0.022,inf,800,rural,urban,0.002600235549000505,urban
2,0.015,results_full_domain_appears_wikipedia.org,400,400,0.34,0.332,0.348,1.05,800,rural,urban,0.6547747926892747,urban
3,0.017,results_full_domain_appears_twitter.com,400,400,0.14125,0.15,0.132,1.13,800,rural,urban,0.47795197777460974,rural
4,0.018,results_full_domain_appears_UserTweetCarousel,400,400,0.11625,0.125,0.108,1.16,800,rural,urban,0.44066706293664526,rural
5,0.003,results_full_domain_appears_facebook.com,400,400,0.04875,0.05,0.048,1.05,800,rural,urban,0.8697904416062578,rural
6,0.022,*results_full_domain_appears_yelp.com,400,400,0.01125,0.0,0.022,inf,800,rural,urban,0.002600235549000505,urban
7,0.003,results_full_domain_appears_youtube.com,400,400,0.07375,0.075,0.072,1.03,800,rural,urban,0.8925629645193413,rural
8,0.108,**results_top_three_domain_appears_MapsLocations,400,400,0.13625,0.082,0.19,2.3,800,rural,urban,8.632617569094504e-06,urban
9,0.018,*results_top_three_domain_appears_google.com,400,400,0.01125,0.02,0.002,8.0,800,rural,urban,0.019073565404347112,rural
10,0.025,results_top_three_domain_appears_twitter.com,400,400,0.13,0.142,0.118,1.21,800,rural,urban,0.2937148001212741,rural
11,0.025,results_top_three_domain_appears_UserTweetCarousel,400,400,0.105,0.118,0.092,1.27,800,rural,urban,0.24932770644203325,rural
12,0.002,results_top_three_domain_appears_facebook.com,400,400,0.00125,0.002,0.0,inf,800,rural,urban,0.3179165706461153,rural
13,0.005,results_top_three_domain_appears_yelp.com,400,400,0.0025,0.0,0.005,inf,800,rural,urban,0.15755883693205508,urban
14,0.002,results_top_three_domain_appears_youtube.com,400,400,0.00125,0.0,0.002,inf,800,rural,urban,0.3179165706461153,urban
15,0.012,results_top_three_domain_appears_wikipedia.org,400,400,0.12125,0.128,0.115,1.11,800,rural,urban,0.5886672042463026,rural
