,column,len(a),len(b),mean_a,mean_b,mult_inc,winner
0,**results_top_three_domain_frac_google.com,1102,76,0.004,0.0,inf,rural
1,**results_top_three_domain_frac_google.com,1406,114,0.003,0.0,inf,GOP
2,*top_ads_top_three_domain_frac_heartlandalliance.org,452,32,0.018,0.0,inf,rural
3,**top_ads_top_three_domain_frac_prisonfellowship.org,452,32,0.008,0.0,inf,rural
4,**top_ads_top_three_domain_frac_truecar.com,452,32,0.012,0.0,inf,rural
5,**top_ads_top_three_domain_frac_,569,48,0.011,0.0,inf,GOP
6,*top_ads_top_three_domain_frac_caron.org,569,48,0.013,0.0,inf,GOP
7,**top_ads_top_three_domain_frac_prisonfellowship.org,569,48,0.008,0.0,inf,GOP
8,**top_ads_top_three_domain_frac_truecar.com,569,48,0.012,0.0,inf,GOP
