,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,n,name_a,name_b,pval,winner
0,0.0,results_full_domain_frac_stoptheclot.org,195,199,0.008460236886632826,0.009,0.008,1.02,394,GOP,DEM,0.9629513010843228,GOP
1,0.0,results_top_three_domain_frac_stoptheclot.org,195,199,0.01692047377326565,0.017,0.017,1.02,394,GOP,DEM,0.9629513010843228,GOP
2,0.0,results_top_domain_frac_stoptheclot.org,195,199,0.0,0.0,0.0,,394,GOP,DEM,,
3,0.0,results_full_domain_frac_goodhousekeeping.com,195,199,0.007251631617113849,0.007,0.007,1.02,394,GOP,DEM,0.9629513010843227,GOP
4,0.001,results_top_three_domain_frac_goodhousekeeping.com,195,199,0.0338409475465313,0.034,0.034,1.02,394,GOP,DEM,0.9629513010843228,GOP
5,0.001,results_top_domain_frac_goodhousekeeping.com,195,199,0.050761421319796954,0.051,0.05,1.02,394,GOP,DEM,0.9629513010843229,GOP
6,0.0,results_full_domain_frac_emedicinehealth.com,195,199,0.016595080046856697,0.017,0.016,1.02,394,GOP,DEM,0.9371565281747303,GOP
7,0.001,results_top_three_domain_frac_emedicinehealth.com,195,199,0.0338409475465313,0.034,0.034,1.02,394,GOP,DEM,0.9629513010843228,GOP
8,0.001,results_top_domain_frac_emedicinehealth.com,195,199,0.050761421319796954,0.051,0.05,1.02,394,GOP,DEM,0.9629513010843229,GOP
9,0.0,results_full_domain_frac_NewsCarousel,195,199,0.011549153046614975,0.011,0.012,1.02,394,GOP,DEM,0.9460870668898239,DEM
10,0.0,results_top_three_domain_frac_NewsCarousel,195,199,0.0,0.0,0.0,,394,GOP,DEM,,
11,0.0,results_top_domain_frac_NewsCarousel,195,199,0.0,0.0,0.0,,394,GOP,DEM,,
12,0.0,results_full_domain_frac_mensfitness.com,195,199,0.012624431406157294,0.013,0.013,1.02,394,GOP,DEM,0.9465798155798044,DEM
13,0.0,results_top_three_domain_frac_mensfitness.com,195,199,0.0,0.0,0.0,,394,GOP,DEM,,
14,0.0,results_top_domain_frac_mensfitness.com,195,199,0.0,0.0,0.0,,394,GOP,DEM,,
15,0.0,results_full_domain_frac_medicalnewstoday.com,195,199,0.043879344006247566,0.044,0.044,1.0,394,GOP,DEM,0.9991240569283862,GOP
16,0.001,results_top_three_domain_frac_medicalnewstoday.com,195,199,0.048223350253807105,0.048,0.049,1.01,394,GOP,DEM,0.9644409784380323,DEM
17,0.001,results_top_domain_frac_medicalnewstoday.com,195,199,0.050761421319796954,0.051,0.05,1.02,394,GOP,DEM,0.9629513010843229,GOP
18,0.0,results_full_domain_frac_15minutes4me.com,195,199,0.009229349330872171,0.009,0.009,1.02,394,GOP,DEM,0.9461666103013199,GOP
19,0.0,results_top_three_domain_frac_15minutes4me.com,195,199,0.0,0.0,0.0,,394,GOP,DEM,,
20,0.0,results_top_domain_frac_15minutes4me.com,195,199,0.0,0.0,0.0,,394,GOP,DEM,,
21,0.0,results_full_domain_frac_forbes.com,195,199,0.008240490473993011,0.008,0.008,1.02,394,GOP,DEM,0.9465922626646314,GOP
22,0.0,results_top_three_domain_frac_forbes.com,195,199,0.0,0.0,0.0,,394,GOP,DEM,,
23,0.0,results_top_domain_frac_forbes.com,195,199,0.0,0.0,0.0,,394,GOP,DEM,,
24,0.002,results_full_domain_frac_everydayhealth.com,195,199,0.014036302107368098,0.015,0.013,1.15,394,GOP,DEM,0.5631317291776708,GOP
