,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,n,name_a,name_b,pval,winner
0,0.117,**results_full_domain_appears_MapsLocations,382,400,0.29539641943734013,0.236,0.352,1.5,782,low-income,high-income,0.00031775313396782944,high-income
1,0.003,results_full_domain_appears_UserTweetCarousel,382,400,0.1265984654731458,0.128,0.125,1.03,782,low-income,high-income,0.8907914346240507,low-income
2,0.117,**results_full_domain_appears_MapsLocations,382,400,0.29539641943734013,0.236,0.352,1.5,782,low-income,high-income,0.00031775313396782944,high-income
3,0.014,results_full_domain_appears_youtube.com,382,400,0.09207161125319693,0.099,0.085,1.17,782,low-income,high-income,0.48533853729231635,low-income
4,0.009,results_full_domain_appears_wikipedia.org,382,400,0.37084398976982097,0.366,0.375,1.02,782,low-income,high-income,0.8058015175245191,high-income
5,0.005,results_full_domain_appears_NewsCarousel,382,400,0.15728900255754474,0.16,0.155,1.03,782,low-income,high-income,0.8574860673731797,low-income
6,0.076,*results_top_three_domain_appears_MapsLocations,382,400,0.13554987212276215,0.097,0.172,1.78,782,low-income,high-income,0.0018706378213369551,high-income
7,0.003,results_top_three_domain_appears_UserTweetCarousel,382,400,0.1265984654731458,0.128,0.125,1.03,782,low-income,high-income,0.8907914346240507,low-income
8,0.076,*results_top_three_domain_appears_MapsLocations,382,400,0.13554987212276215,0.097,0.172,1.78,782,low-income,high-income,0.0018706378213369551,high-income
9,0.011,results_top_three_domain_appears_youtube.com,382,400,0.0076726342710997444,0.013,0.002,5.24,782,low-income,high-income,0.09531804240266299,low-income
10,0.026,results_top_three_domain_appears_wikipedia.org,382,400,0.11253196930946291,0.126,0.1,1.26,782,low-income,high-income,0.25813575997477817,low-income
11,0.001,results_top_three_domain_appears_NewsCarousel,382,400,0.07544757033248081,0.076,0.075,1.01,782,low-income,high-income,0.9613905753980628,low-income
12,0.0,results_top_domain_appears_UserTweetCarousel,382,400,0.0,0.0,0.0,,782,low-income,high-income,,
13,0.021,results_top_domain_appears_MapsLocations,382,400,0.08951406649616368,0.079,0.1,1.27,782,low-income,high-income,0.2926289078502243,high-income
14,0.0,results_top_domain_appears_youtube.com,382,400,0.0,0.0,0.0,,782,low-income,high-income,,
15,0.0,results_top_domain_appears_wikipedia.org,382,400,0.0,0.0,0.0,,782,low-income,high-income,,
16,0.003,results_top_domain_appears_NewsCarousel,382,400,0.0012787723785166241,0.003,0.0,inf,782,low-income,high-income,0.3179451847176804,low-income
