,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,mult_increase,n,name_a,name_b,pval,winner
125,,results_top_domain_frac_www.estlechevybuick.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
126,,results_full_domain_frac_www.insiderpages.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
127,,results_top_three_domain_frac_www.insiderpages.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
128,,results_top_domain_frac_www.insiderpages.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
129,,results_full_domain_frac_californiainnocenceproject.org,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
130,,results_top_three_domain_frac_californiainnocenceproject.org,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
131,,results_top_domain_frac_californiainnocenceproject.org,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
132,0.0,results_full_domain_frac_www.columbiahonda.com,378,90,0.0002670940170940171,0.0,0.0,inf,,468,rural,urban,0.3179519142172559,rural
133,,results_top_three_domain_frac_www.columbiahonda.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
134,,results_top_domain_frac_www.columbiahonda.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
135,,results_full_domain_frac_www.maxmotors71.co,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
136,,results_top_three_domain_frac_www.maxmotors71.co,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
137,,results_top_domain_frac_www.maxmotors71.co,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
138,,results_full_domain_frac_www.cfr.org,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
139,,results_top_three_domain_frac_www.cfr.org,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
140,,results_top_domain_frac_www.cfr.org,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
141,,results_full_domain_frac_www.geek.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
142,,results_top_three_domain_frac_www.geek.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
143,,results_top_domain_frac_www.geek.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
144,0.004,results_full_domain_frac_twitter.com,378,90,0.004985754985754986,0.004,0.008,1.87,,468,rural,urban,0.277484378209543,urban
145,,results_top_three_domain_frac_twitter.com,378,90,0.018518518518518517,0.0185,0.0185,,1.0,468,rural,urban,,
146,,results_top_domain_frac_twitter.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
147,,results_full_domain_frac_www.sacbee.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
148,,results_top_three_domain_frac_www.sacbee.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
149,,results_top_domain_frac_www.sacbee.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
150,,results_full_domain_frac_www.johnsonchevrolet.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
151,,results_top_three_domain_frac_www.johnsonchevrolet.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
152,,results_top_domain_frac_www.johnsonchevrolet.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
153,0.0,results_full_domain_frac_www.wilsonofamestoyota.com,378,90,0.00030525030525030525,0.0,0.0,inf,,468,rural,urban,0.31795191421725577,rural
154,,results_top_three_domain_frac_www.wilsonofamestoyota.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
155,,results_top_domain_frac_www.wilsonofamestoyota.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
156,0.0,results_full_domain_frac_www.patclemonsgm.com,378,90,0.00019425019425019425,0.0,0.0,inf,,468,rural,urban,0.31795191421725605,rural
157,,results_top_three_domain_frac_www.patclemonsgm.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
158,,results_top_domain_frac_www.patclemonsgm.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
159,0.0,results_full_domain_frac_www.publicintegrity.org,378,90,0.00682997557997558,0.007,0.007,1.06,,468,rural,urban,0.9114044375847173,urban
160,,results_top_three_domain_frac_www.publicintegrity.org,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
161,,results_top_domain_frac_www.publicintegrity.org,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
162,0.001,results_full_domain_frac_www.toyotaofdenton.com,378,90,0.0002670940170940171,0.0,0.001,inf,,468,rural,urban,0.32002162878902873,urban
163,,results_top_three_domain_frac_www.toyotaofdenton.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
164,,results_top_domain_frac_www.toyotaofdenton.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
165,,results_full_domain_frac_www.pymnts.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
166,,results_top_three_domain_frac_www.pymnts.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
167,,results_top_domain_frac_www.pymnts.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
168,,results_full_domain_frac_www.nonhumanrights.org,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
169,,results_top_three_domain_frac_www.nonhumanrights.org,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
170,,results_top_domain_frac_www.nonhumanrights.org,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
171,,results_full_domain_frac_www.gardenvisit.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
172,,results_top_three_domain_frac_www.gardenvisit.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
173,,results_top_domain_frac_www.gardenvisit.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
174,0.003,results_full_domain_frac_www.hoursguide.com,378,90,0.0018162393162393163,0.001,0.004,2.94,,468,rural,urban,0.2748617104949478,urban
175,0.001,results_top_three_domain_frac_www.hoursguide.com,378,90,0.0007122507122507122,0.001,0.0,inf,,468,rural,urban,0.31795191421725577,rural
176,,results_top_domain_frac_www.hoursguide.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
177,0.0,results_full_domain_frac_places.singleplatform.com,378,90,0.00021367521367521368,0.0,0.0,inf,,468,rural,urban,0.31795191421725605,rural
178,,results_top_three_domain_frac_places.singleplatform.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
179,,results_top_domain_frac_places.singleplatform.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
180,,results_full_domain_frac_www.inc.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
181,,results_top_three_domain_frac_www.inc.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
182,,results_top_domain_frac_www.inc.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
183,0.004,results_full_domain_frac_www.earnhardthonda.com,378,90,0.0008012820512820513,0.0,0.004,inf,,468,rural,urban,0.32002162878902873,urban
184,,results_top_three_domain_frac_www.earnhardthonda.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
185,,results_top_domain_frac_www.earnhardthonda.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
186,0.003,results_full_domain_frac_TweetCarousel,378,90,0.06571011490883287,0.066,0.064,1.04,,468,rural,urban,0.6832667565060939,rural
187,0.007,results_top_three_domain_frac_TweetCarousel,378,90,0.1388888888888889,0.14,0.133,1.05,,468,rural,urban,0.7217334956500161,rural
188,,results_top_domain_frac_TweetCarousel,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
189,,results_full_domain_frac_www.abortionpensacola.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
190,,results_top_three_domain_frac_www.abortionpensacola.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
191,,results_top_domain_frac_www.abortionpensacola.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
192,,results_full_domain_frac_www.shopjustice.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
193,,results_top_three_domain_frac_www.shopjustice.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
194,,results_top_domain_frac_www.shopjustice.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
195,0.0,results_full_domain_frac_www.latimes.com,378,90,0.008948791000073054,0.009,0.009,1.05,,468,rural,urban,0.8882879090665609,rural
196,,results_top_three_domain_frac_www.latimes.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
197,,results_top_domain_frac_www.latimes.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
198,,results_full_domain_frac_www.cbssports.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
199,,results_top_three_domain_frac_www.cbssports.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
200,,results_top_domain_frac_www.cbssports.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
201,,results_full_domain_frac_abc7chicago.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
202,,results_top_three_domain_frac_abc7chicago.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
203,,results_top_domain_frac_abc7chicago.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
204,0.0,results_full_domain_frac_www.illinois.gov,378,90,0.00030525030525030525,0.0,0.0,inf,,468,rural,urban,0.31795191421725577,rural
205,,results_top_three_domain_frac_www.illinois.gov,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
206,,results_top_domain_frac_www.illinois.gov,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
207,,results_full_domain_frac_www.vfw.org,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
208,,results_top_three_domain_frac_www.vfw.org,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
209,,results_top_domain_frac_www.vfw.org,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
210,,results_full_domain_frac_www.texasmonthly.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
211,,results_top_three_domain_frac_www.texasmonthly.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
212,,results_top_domain_frac_www.texasmonthly.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
213,,results_full_domain_frac_www.texarkanachevrolet.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
214,,results_top_three_domain_frac_www.texarkanachevrolet.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
215,,results_top_domain_frac_www.texarkanachevrolet.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
216,,results_full_domain_frac_veterans.maryland.gov,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
217,,results_top_three_domain_frac_veterans.maryland.gov,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
218,,results_top_domain_frac_veterans.maryland.gov,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
219,,results_full_domain_frac_www.biography.com,378,90,0.004273504273504274,0.0043,0.0043,,1.0,468,rural,urban,,
220,,results_top_three_domain_frac_www.biography.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
221,,results_top_domain_frac_www.biography.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
222,,results_full_domain_frac_www.kia.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
223,,results_top_three_domain_frac_www.kia.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
224,,results_top_domain_frac_www.kia.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
225,0.002,results_full_domain_frac_pizza.dominos.com,378,90,0.0050264550264550265,0.005,0.007,1.44,,468,rural,urban,0.6883568538077269,urban
226,0.002,results_top_three_domain_frac_pizza.dominos.com,378,90,0.0014245014245014244,0.002,0.0,inf,,468,rural,urban,0.15757395912852817,rural
227,,results_top_domain_frac_pizza.dominos.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
228,,results_full_domain_frac_www.espn.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
229,,results_top_three_domain_frac_www.espn.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
230,,results_top_domain_frac_www.espn.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
231,,results_full_domain_frac_www.toliverbrothers.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
232,,results_top_three_domain_frac_www.toliverbrothers.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
233,,results_top_domain_frac_www.toliverbrothers.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
234,,results_full_domain_frac_www.armbrustermotors.net,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
235,,results_top_three_domain_frac_www.armbrustermotors.net,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
236,,results_top_domain_frac_www.armbrustermotors.net,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
237,,results_full_domain_frac_paywizard.org,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
238,,results_top_three_domain_frac_paywizard.org,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
239,,results_top_domain_frac_paywizard.org,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
240,,results_full_domain_frac_www.pellachevy.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
241,,results_top_three_domain_frac_www.pellachevy.com,378,90,0.0,0.0,0.0,,1.0,468,rural,urban,,
