,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,n,name_a,name_b,pval,winner
0,0.03,**results_full_domain_frac_MapsLocations,94,100,0.06823738975800833,0.053,0.083,1.58,194,low-income,high-income,1.06836142914993e-05,high-income
1,0.01,results_full_domain_frac_youtube.com,94,100,0.022827687776141387,0.028,0.018,1.57,194,low-income,high-income,0.16255046334460166,low-income
2,0.002,results_full_domain_frac_wikipedia.org,94,100,0.0355441379925916,0.037,0.035,1.06,194,low-income,high-income,0.8030625021062878,low-income
3,0.003,results_full_domain_frac_UserTweetCarousel,94,100,0.04031664212076583,0.042,0.039,1.08,194,low-income,high-income,0.7152114053168774,low-income
4,0.008,results_full_domain_frac_facebook.com,94,100,0.02466863033873343,0.029,0.021,1.39,194,low-income,high-income,0.2777390488541214,low-income
5,0.025,*results_top_three_domain_frac_progressive.insurance,94,100,0.018900343642611683,0.032,0.007,4.79,194,low-income,high-income,0.02583253701471286,low-income
6,0.021,*results_top_three_domain_frac_uhc.com,94,100,0.010309278350515464,0.021,0.0,inf,194,low-income,high-income,0.013507617482164148,low-income
7,0.026,*results_top_three_domain_frac_google.com,94,100,0.02577319587628866,0.039,0.013,2.93,194,low-income,high-income,0.04845344294853984,low-income
8,0.014,*results_top_three_domain_frac_safeauto.com,94,100,0.006872852233676976,0.014,0.0,inf,194,low-income,high-income,0.044896838020464014,low-income
9,0.014,*results_top_three_domain_frac_thegeneral.com,94,100,0.006872852233676976,0.014,0.0,inf,194,low-income,high-income,0.04489683802046398,low-income
10,0.09,**results_top_three_domain_frac_MapsLocations,94,100,0.10652920962199311,0.06,0.15,2.49,194,low-income,high-income,4.0268156760063265e-05,high-income
11,0.032,*results_top_three_domain_frac_wikipedia.org,94,100,0.018900343642611683,0.035,0.003,10.64,194,low-income,high-income,0.00481284165040599,low-income
12,0.014,results_top_three_domain_frac_youtube.com,94,100,0.010309278350515462,0.018,0.003,5.32,194,low-income,high-income,0.09060134839594046,low-income
13,0.032,*results_top_three_domain_frac_wikipedia.org,94,100,0.018900343642611683,0.035,0.003,10.64,194,low-income,high-income,0.00481284165040599,low-income
14,0.003,results_top_three_domain_frac_UserTweetCarousel,94,100,0.10137457044673538,0.103,0.1,1.03,194,low-income,high-income,0.8982179541725641,low-income
15,0.0,results_top_three_domain_frac_facebook.com,94,100,0.0,0.0,0.0,,194,low-income,high-income,,
16,0.0,results_top_domain_frac_youtube.com,94,100,0.0,0.0,0.0,,194,low-income,high-income,,
17,0.0,results_top_domain_frac_wikipedia.org,94,100,0.0,0.0,0.0,,194,low-income,high-income,,
18,0.0,results_top_domain_frac_UserTweetCarousel,94,100,0.0,0.0,0.0,,194,low-income,high-income,,
19,0.0,results_top_domain_frac_facebook.com,94,100,0.0,0.0,0.0,,194,low-income,high-income,,
