,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,mult_increase,n,name_a,name_b,pval,winner
1042,,results_top_three_domain_frac_www.chevroleteurope.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1043,,results_top_domain_frac_www.chevroleteurope.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1044,,results_full_domain_frac_www.newsweek.com,210,50,0.015384615384615385,0.0154,0.0154,,1.0,260,rural,urban,,
1045,,results_top_three_domain_frac_www.newsweek.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1046,,results_top_domain_frac_www.newsweek.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1047,,results_full_domain_frac_www.foxbusiness.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1048,,results_top_three_domain_frac_www.foxbusiness.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1049,,results_top_domain_frac_www.foxbusiness.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1050,,results_full_domain_frac_www.motortrend.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1051,,results_top_three_domain_frac_www.motortrend.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1052,,results_top_domain_frac_www.motortrend.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1053,,results_full_domain_frac_insider.foxnews.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1054,,results_top_three_domain_frac_insider.foxnews.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1055,,results_top_domain_frac_insider.foxnews.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1056,,results_full_domain_frac_www.nationalreview.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1057,,results_top_three_domain_frac_www.nationalreview.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1058,,results_top_domain_frac_www.nationalreview.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1059,0.001,results_full_domain_frac_qz.com,210,50,0.000591715976331361,0.001,0.0,inf,,260,rural,urban,0.15779405869393512,rural
1060,,results_top_three_domain_frac_qz.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1061,,results_top_domain_frac_qz.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1062,,results_full_domain_frac_www.gap.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1063,,results_top_three_domain_frac_www.gap.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1064,,results_top_domain_frac_www.gap.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1065,,results_full_domain_frac_www.technologyreview.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1066,,results_top_three_domain_frac_www.technologyreview.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1067,,results_top_domain_frac_www.technologyreview.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1068,,results_full_domain_frac_truecarecasper.org,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1069,,results_top_three_domain_frac_truecarecasper.org,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1070,,results_top_domain_frac_truecarecasper.org,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1071,0.0,results_full_domain_frac_aavs.org,210,50,0.00916083916083916,0.009,0.009,1.01,,260,rural,urban,0.9841265224204035,rural
1072,,results_top_three_domain_frac_aavs.org,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1073,,results_top_domain_frac_aavs.org,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1074,,results_full_domain_frac_www.tarrchevrolet.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1075,,results_top_three_domain_frac_www.tarrchevrolet.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1076,,results_top_domain_frac_www.tarrchevrolet.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1077,,results_full_domain_frac_www.volunteerchevrolet.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1078,,results_top_three_domain_frac_www.volunteerchevrolet.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1079,,results_top_domain_frac_www.volunteerchevrolet.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1080,,results_full_domain_frac_www.googleadservices.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1081,,results_top_three_domain_frac_www.googleadservices.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1082,,results_top_domain_frac_www.googleadservices.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1083,,results_full_domain_frac_www.zellepay.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1084,,results_top_three_domain_frac_www.zellepay.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1085,,results_top_domain_frac_www.zellepay.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1086,,results_full_domain_frac_www.allmenus.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1087,,results_top_three_domain_frac_www.allmenus.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1088,,results_top_domain_frac_www.allmenus.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1089,,results_full_domain_frac_www.vanityfair.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1090,,results_top_three_domain_frac_www.vanityfair.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1091,,results_top_domain_frac_www.vanityfair.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1092,0.0,results_full_domain_frac_consult.womenhelp.org,210,50,0.0003205128205128205,0.0,0.0,inf,,260,rural,urban,0.31846687654859984,rural
1093,,results_top_three_domain_frac_consult.womenhelp.org,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1094,,results_top_domain_frac_consult.womenhelp.org,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1095,,results_full_domain_frac_www.notbohmmotors.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1096,,results_top_three_domain_frac_www.notbohmmotors.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1097,,results_top_domain_frac_www.notbohmmotors.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1098,,results_full_domain_frac_www.jameswooddecatur.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1099,,results_top_three_domain_frac_www.jameswooddecatur.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1100,,results_top_domain_frac_www.jameswooddecatur.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1101,,results_full_domain_frac_www.chase.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1102,,results_top_three_domain_frac_www.chase.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1103,,results_top_domain_frac_www.chase.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1104,0.001,results_full_domain_frac_www.macys.com,210,50,0.006643356643356644,0.007,0.005,1.27,,260,rural,urban,0.6757912791456641,rural
1105,,results_top_three_domain_frac_www.macys.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1106,,results_top_domain_frac_www.macys.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1107,,results_full_domain_frac_www.jcpenney.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1108,,results_top_three_domain_frac_www.jcpenney.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1109,,results_top_domain_frac_www.jcpenney.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1110,,results_full_domain_frac_www.jameswood.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1111,,results_top_three_domain_frac_www.jameswood.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1112,,results_top_domain_frac_www.jameswood.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1113,,results_full_domain_frac_www.wbaltv.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1114,,results_top_three_domain_frac_www.wbaltv.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1115,,results_top_domain_frac_www.wbaltv.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1116,0.0,results_full_domain_frac_NewsCarousel,210,50,0.05475838264299803,0.055,0.055,1.0,,260,rural,urban,0.99744445051918,rural
1117,0.014,results_top_three_domain_frac_NewsCarousel,210,50,0.09102564102564102,0.094,0.08,1.17,,260,rural,urban,0.5515725000692813,rural
1118,,results_top_domain_frac_NewsCarousel,210,50,0.1,0.1,0.1,,1.0,260,rural,urban,,
1119,,results_full_domain_frac_www.pohankatoyotamd.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1120,,results_top_three_domain_frac_www.pohankatoyotamd.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1121,,results_top_domain_frac_www.pohankatoyotamd.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1122,,results_full_domain_frac_caselaw.findlaw.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1123,,results_top_three_domain_frac_caselaw.findlaw.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1124,,results_top_domain_frac_caselaw.findlaw.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1125,,results_full_domain_frac_www.sandsglendale.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1126,,results_top_three_domain_frac_www.sandsglendale.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1127,,results_top_domain_frac_www.sandsglendale.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1128,0.001,results_full_domain_frac_www.plannedparenthood.org,210,50,0.016863905325443785,0.017,0.016,1.05,,260,rural,urban,0.9105533437510702,rural
1129,0.002,results_top_three_domain_frac_www.plannedparenthood.org,210,50,0.06538461538461537,0.065,0.067,1.02,,260,rural,urban,0.9601268177565512,urban
1130,,results_top_domain_frac_www.plannedparenthood.org,210,50,0.1,0.1,0.1,,1.0,260,rural,urban,,
1131,,results_full_domain_frac_theweek.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1132,,results_top_three_domain_frac_theweek.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1133,,results_top_domain_frac_theweek.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1134,,results_full_domain_frac_KnowledgePanel,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1135,,results_top_three_domain_frac_KnowledgePanel,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1136,,results_top_domain_frac_KnowledgePanel,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1137,,results_full_domain_frac_www.tmz.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1138,,results_top_three_domain_frac_www.tmz.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1139,,results_top_domain_frac_www.tmz.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1140,,results_full_domain_frac_www.fivestartoyotaofmilledgeville.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1141,,results_top_three_domain_frac_www.fivestartoyotaofmilledgeville.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1142,,results_top_domain_frac_www.fivestartoyotaofmilledgeville.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1143,,results_full_domain_frac_www.chevydealer.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1144,,results_top_three_domain_frac_www.chevydealer.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1145,,results_top_domain_frac_www.chevydealer.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1146,,results_full_domain_frac_www.hoursofoperation.biz,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1147,,results_top_three_domain_frac_www.hoursofoperation.biz,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1148,,results_top_domain_frac_www.hoursofoperation.biz,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1149,,results_full_domain_frac_www.bankofamerica.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1150,,results_top_three_domain_frac_www.bankofamerica.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1151,,results_top_domain_frac_www.bankofamerica.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1152,,results_full_domain_frac_www.newyorker.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1153,,results_top_three_domain_frac_www.newyorker.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1154,,results_top_domain_frac_www.newyorker.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1155,,results_full_domain_frac_www.retailmenot.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1156,,results_top_three_domain_frac_www.retailmenot.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1157,,results_top_domain_frac_www.retailmenot.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1158,,results_full_domain_frac_www.hondafinancialservices.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1159,,results_top_three_domain_frac_www.hondafinancialservices.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1160,,results_top_domain_frac_www.hondafinancialservices.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1161,,results_full_domain_frac_www.amnesty.org,210,50,0.007692307692307693,0.0077,0.0077,,1.0,260,rural,urban,,
1162,,results_top_three_domain_frac_www.amnesty.org,210,50,0.03333333333333333,0.0333,0.0333,,1.0,260,rural,urban,,
1163,,results_top_domain_frac_www.amnesty.org,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1164,,results_full_domain_frac_bleacherreport.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1165,,results_top_three_domain_frac_bleacherreport.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1166,,results_top_domain_frac_bleacherreport.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1167,0.001,results_full_domain_frac_www.humanesociety.org,210,50,0.008041958041958041,0.008,0.009,1.17,,260,rural,urban,0.7622027147250869,urban
1168,,results_top_three_domain_frac_www.humanesociety.org,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1169,,results_top_domain_frac_www.humanesociety.org,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1170,,results_full_domain_frac_hondaoftheozarks.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1171,,results_top_three_domain_frac_hondaoftheozarks.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1172,,results_top_domain_frac_hondaoftheozarks.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1173,,results_full_domain_frac_www.georgiawatersports.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1174,,results_top_three_domain_frac_www.georgiawatersports.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1175,,results_top_domain_frac_www.georgiawatersports.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1176,0.0,results_full_domain_frac_drinkingage.procon.org,210,50,0.017902097902097902,0.018,0.018,1.02,,260,rural,urban,0.9681268437699885,urban
1177,0.002,results_top_three_domain_frac_drinkingage.procon.org,210,50,0.001282051282051282,0.002,0.0,inf,,260,rural,urban,0.3184668765486,rural
1178,0.005,results_top_domain_frac_drinkingage.procon.org,210,50,0.0038461538461538464,0.005,0.0,inf,,260,rural,urban,0.3184668765486,rural
1179,,results_full_domain_frac_www.pcrm.org,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1180,,results_top_three_domain_frac_www.pcrm.org,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1181,,results_top_domain_frac_www.pcrm.org,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1182,,results_full_domain_frac_cointelegraph.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1183,,results_top_three_domain_frac_cointelegraph.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1184,,results_top_domain_frac_cointelegraph.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1185,,results_full_domain_frac_home.wellsfargoadvisors.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1186,,results_top_three_domain_frac_home.wellsfargoadvisors.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1187,,results_top_domain_frac_home.wellsfargoadvisors.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1188,,results_full_domain_frac_hotair.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1189,,results_top_three_domain_frac_hotair.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1190,,results_top_domain_frac_hotair.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1191,0.0,results_full_domain_frac_www.dol.gov,210,50,0.013905325443786984,0.014,0.014,1.01,,260,rural,urban,0.9914038271469645,rural
1192,0.002,results_top_three_domain_frac_www.dol.gov,210,50,0.03205128205128205,0.032,0.033,1.05,,260,rural,urban,0.9202942883194875,urban
1193,,results_top_domain_frac_www.dol.gov,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1194,,results_full_domain_frac_spcai.org,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1195,,results_top_three_domain_frac_spcai.org,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1196,,results_top_domain_frac_spcai.org,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1197,,results_full_domain_frac_people.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1198,,results_top_three_domain_frac_people.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1199,,results_top_domain_frac_people.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1200,,results_full_domain_frac_www.alamowomensclinic.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1201,,results_top_three_domain_frac_www.alamowomensclinic.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1202,,results_top_domain_frac_www.alamowomensclinic.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1203,,results_full_domain_frac_www.excelchevrolet.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1204,,results_top_three_domain_frac_www.excelchevrolet.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1205,,results_top_domain_frac_www.excelchevrolet.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1206,,results_full_domain_frac_euthanasia.procon.org,210,50,0.007692307692307693,0.0077,0.0077,,1.0,260,rural,urban,,
1207,,results_top_three_domain_frac_euthanasia.procon.org,210,50,0.03333333333333333,0.0333,0.0333,,1.0,260,rural,urban,,
1208,,results_top_domain_frac_euthanasia.procon.org,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1209,,results_full_domain_frac_www.digitaltrends.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1210,,results_top_three_domain_frac_www.digitaltrends.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1211,,results_top_domain_frac_www.digitaltrends.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1212,,results_full_domain_frac_www.americanbar.org,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1213,,results_top_three_domain_frac_www.americanbar.org,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1214,,results_top_domain_frac_www.americanbar.org,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1215,,results_full_domain_frac_fivethirtyeight.com,210,50,0.007692307692307693,0.0077,0.0077,,1.0,260,rural,urban,,
1216,,results_top_three_domain_frac_fivethirtyeight.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1217,,results_top_domain_frac_fivethirtyeight.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1218,,results_full_domain_frac_www.drjays.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1219,,results_top_three_domain_frac_www.drjays.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1220,,results_top_domain_frac_www.drjays.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1221,,results_full_domain_frac_www.pizzahut.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1222,,results_top_three_domain_frac_www.pizzahut.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1223,,results_top_domain_frac_www.pizzahut.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1224,,results_full_domain_frac_www.imdb.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1225,,results_top_three_domain_frac_www.imdb.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1226,,results_top_domain_frac_www.imdb.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1227,,results_full_domain_frac_www.aspenideas.org,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1228,,results_top_three_domain_frac_www.aspenideas.org,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1229,,results_top_domain_frac_www.aspenideas.org,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1230,,results_full_domain_frac_www.mitchelltoyota.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1231,,results_top_three_domain_frac_www.mitchelltoyota.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1232,,results_top_domain_frac_www.mitchelltoyota.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1233,,results_full_domain_frac_fbresearch.org,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1234,,results_top_three_domain_frac_fbresearch.org,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1235,,results_top_domain_frac_fbresearch.org,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1236,,results_full_domain_frac_www.jaywolfetoyota.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1237,,results_top_three_domain_frac_www.jaywolfetoyota.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1238,,results_top_domain_frac_www.jaywolfetoyota.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1239,0.0,results_full_domain_frac_www.huffingtonpost.com,210,50,0.01681818181818182,0.017,0.017,1.0,,260,rural,urban,0.9935703697651562,rural
1240,,results_top_three_domain_frac_www.huffingtonpost.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1241,,results_top_domain_frac_www.huffingtonpost.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1242,,results_full_domain_frac_www.avondaletoyota.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1243,,results_top_three_domain_frac_www.avondaletoyota.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1244,,results_top_domain_frac_www.avondaletoyota.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1245,0.007,results_full_domain_frac_www.youtube.com,210,50,0.007100591715976331,0.006,0.013,2.23,,260,rural,urban,0.28320681966795447,urban
1246,,results_top_three_domain_frac_www.youtube.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1247,,results_top_domain_frac_www.youtube.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1248,,results_full_domain_frac_www.teamhonda.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1249,,results_top_three_domain_frac_www.teamhonda.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1250,,results_top_domain_frac_www.teamhonda.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1251,,results_full_domain_frac_www.jimmybrittchevrolet.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1252,,results_top_three_domain_frac_www.jimmybrittchevrolet.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1253,,results_top_domain_frac_www.jimmybrittchevrolet.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1254,0.0,results_full_domain_frac_www.drinkaware.co.uk,210,50,0.00034965034965034965,0.0,0.0,inf,,260,rural,urban,0.31846687654860006,rural
1255,0.002,results_top_three_domain_frac_www.drinkaware.co.uk,210,50,0.001282051282051282,0.002,0.0,inf,,260,rural,urban,0.3184668765486,rural
1256,,results_top_domain_frac_www.drinkaware.co.uk,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1257,0.001,results_full_domain_frac_en.wikipedia.org,210,50,0.0978514434283665,0.098,0.097,1.01,,260,rural,urban,0.9440095915334217,rural
1258,0.013,results_top_three_domain_frac_en.wikipedia.org,210,50,0.28974358974358966,0.287,0.3,1.04,,260,rural,urban,0.7340828293343158,urban
1259,0.005,results_top_domain_frac_en.wikipedia.org,210,50,0.29615384615384616,0.295,0.3,1.02,,260,rural,urban,0.9479334461495124,urban
1260,,results_full_domain_frac_insiderlouisville.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1261,,results_top_three_domain_frac_insiderlouisville.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1262,,results_top_domain_frac_insiderlouisville.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1263,,results_full_domain_frac_www.team-toyota.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1264,,results_top_three_domain_frac_www.team-toyota.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1265,,results_top_domain_frac_www.team-toyota.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1266,,results_full_domain_frac_www.rileytoyota.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1267,,results_top_three_domain_frac_www.rileytoyota.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1268,,results_top_domain_frac_www.rileytoyota.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1269,,results_full_domain_frac_www.benefits.gov,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1270,,results_top_three_domain_frac_www.benefits.gov,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1271,,results_top_domain_frac_www.benefits.gov,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1272,,results_full_domain_frac_www.smithsonianmag.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1273,,results_top_three_domain_frac_www.smithsonianmag.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1274,,results_top_domain_frac_www.smithsonianmag.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1275,,results_full_domain_frac_www.kirksvilletoyota.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1276,,results_top_three_domain_frac_www.kirksvilletoyota.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1277,,results_top_domain_frac_www.kirksvilletoyota.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1278,,results_full_domain_frac_www.butlerhonda.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1279,,results_top_three_domain_frac_www.butlerhonda.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1280,,results_top_domain_frac_www.butlerhonda.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1281,,results_full_domain_frac_www.theverge.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
1282,,results_top_three_domain_frac_www.theverge.com,210,50,0.0,0.0,0.0,,1.0,260,rural,urban,,
