,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,n,name_a,name_b,pval,winner
0,0.0,results_top_three_domain_frac_twitter.com,110,90,0.06666666666666667,0.067,0.067,1.0,200,rural,urban,0.9999999999999994,urban
1,0.007,results_top_three_domain_frac_SearchTweetCarousel,110,90,0.09666666666666666,0.1,0.093,1.08,200,rural,urban,0.7314592824743449,rural
2,0.0,results_top_three_domain_frac_UserTweetCarousel,110,90,0.0,0.0,0.0,,200,rural,urban,,
3,0.0,results_top_three_domain_frac_wikipedia.org,110,90,0.16666666666666663,0.167,0.167,1.0,200,rural,urban,0.9999999999999993,urban
4,0.0,results_top_three_domain_frac_twitter.com,100,100,0.06666666666666667,0.067,0.067,1.0,200,low-income,high-income,1.0,
5,0.007,results_top_three_domain_frac_SearchTweetCarousel,100,100,0.09666666666666666,0.1,0.093,1.07,200,low-income,high-income,0.7567525569717775,low-income
6,0.0,results_top_three_domain_frac_UserTweetCarousel,100,100,0.0,0.0,0.0,,200,low-income,high-income,,
7,0.0,results_top_three_domain_frac_wikipedia.org,100,100,0.16666666666666663,0.167,0.167,1.0,200,low-income,high-income,1.0,
8,0.0,results_top_three_domain_frac_twitter.com,50,150,0.06666666666666667,0.067,0.067,1.0,200,GOP,DEM,1.0,
9,0.004,results_top_three_domain_frac_SearchTweetCarousel,50,150,0.09666666666666666,0.093,0.098,1.05,200,GOP,DEM,0.8578203361498102,DEM
10,0.0,results_top_three_domain_frac_UserTweetCarousel,50,150,0.0,0.0,0.0,,200,GOP,DEM,,
11,0.0,results_top_three_domain_frac_wikipedia.org,50,150,0.16666666666666663,0.167,0.167,1.0,200,GOP,DEM,1.0,
