,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,n,name_a,name_b,pval,query,winner
0,0.1,results_top_three_domain_appears_MapsLocations,10,10,0.95,0.9,1.0,1.11,20,rural,urban,0.34343639613791366,payday loans,urban
1,0.1,results_top_three_domain_appears_MapsLocations,10,10,0.05,0.0,0.1,inf,20,rural,urban,0.34343639613791355,bank loans,urban
2,0.9,**results_top_three_domain_appears_MapsLocations,10,10,0.45,0.0,0.9,inf,20,rural,urban,8.538051223166285e-06,personal loans,urban
3,0.3,results_top_three_domain_appears_MapsLocations,10,10,0.15,0.0,0.3,inf,20,rural,urban,0.0811261888458405,loans bad credit,urban
4,0.2,results_top_three_domain_appears_MapsLocations,10,10,0.9,0.8,1.0,1.25,20,rural,urban,0.16785065605707503,loan,urban
