,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,n,name_a,name_b,pval,query,winner
0,0.6,*results_full_domain_appears_MapsLocations,10,10,0.7,0.4,1.0,2.5,20,rural,urban,0.005121072764272635,home loans,urban
1,0.0,results_full_domain_appears_MapsLocations,10,9,1.0,1.0,1.0,1.0,19,rural,urban,,payday loans,
2,0.7,*results_full_domain_appears_MapsLocations,9,10,0.3684210526315789,0.0,0.7,inf,19,rural,urban,0.0013229505842674947,loans bad credit,urban
3,0.3,results_full_domain_appears_MapsLocations,10,10,0.85,0.7,1.0,1.43,20,rural,urban,0.08112618884584044,bank loans,urban
4,0.0,results_full_domain_appears_MapsLocations,10,9,1.0,1.0,1.0,1.0,19,rural,urban,,loan,
5,0.1,results_full_domain_appears_MapsLocations,10,10,0.05,0.0,0.1,inf,20,rural,urban,0.34343639613791355,quicken loans,urban
6,0.5,*results_full_domain_appears_MapsLocations,10,9,0.7368421052631579,0.5,1.0,2.0,19,rural,urban,0.014956363910414203,personal loans,urban
