,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,n,name_a,name_b,pval,query,winner
0,0.6,*results_top_domain_frac_rocketloans.com,10,9,0.3157894736842105,0.6,0.0,inf,19,rural,urban,0.005121072764272635,personal loans,rural
1,0.4,*results_top_domain_frac_santanderbank.com,10,10,0.2,0.4,0.0,inf,20,rural,urban,0.03678749787978613,bank loans,rural
