,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,n,name_a,name_b,pval,winner
0,0.0,results_full_domain_appears_healthline.com,440,360,0.275,0.275,0.275,1.0,800,rural,urban,1.0,
1,0.0,results_top_three_domain_appears_healthline.com,440,360,0.075,0.075,0.075,1.0,800,rural,urban,1.0,
2,0.0,results_top_domain_appears_healthline.com,440,360,0.025,0.025,0.025,1.0,800,rural,urban,1.0,
3,0.003,results_full_domain_appears_progressive.com,440,360,0.165,0.164,0.167,1.02,800,rural,urban,0.9087550730658293,urban
4,0.029,results_top_three_domain_appears_progressive.com,440,360,0.12,0.107,0.136,1.27,800,rural,urban,0.20990668260157275,urban
5,0.005,results_top_domain_appears_progressive.com,440,360,0.0725,0.07,0.075,1.06,800,rural,urban,0.8060298629786169,urban
6,0.002,results_full_domain_appears_statefarm.com,440,360,0.14625,0.145,0.147,1.01,800,rural,urban,0.9439995131180576,urban
7,0.006,results_top_three_domain_appears_statefarm.com,440,360,0.0275,0.025,0.031,1.22,800,rural,urban,0.6364550341035123,urban
8,0.01,results_top_domain_appears_statefarm.com,440,360,0.01125,0.007,0.017,2.44,800,rural,urban,0.20810581486075244,urban
9,0.032,results_full_domain_appears_medicinenet.com,440,360,0.27875,0.293,0.261,1.12,800,rural,urban,0.31309570792570873,rural
10,0.0,results_top_three_domain_appears_medicinenet.com,440,360,0.05,0.05,0.05,1.0,800,rural,urban,1.0,
11,0.0,results_top_domain_appears_medicinenet.com,440,360,0.025,0.025,0.025,1.0,800,rural,urban,1.0,
12,0.022,results_full_domain_appears_wikipedia.org,440,360,0.36,0.35,0.372,1.06,800,rural,urban,0.5159419134800874,urban
13,0.007,results_top_three_domain_appears_wikipedia.org,440,360,0.10375,0.107,0.1,1.07,800,rural,urban,0.7527238478635465,rural
14,0.014,results_full_domain_appears_webmd.com,440,360,0.3325,0.339,0.325,1.04,800,rural,urban,0.683945177506776,rural
15,0.0,results_top_three_domain_appears_webmd.com,440,360,0.25,0.25,0.25,1.0,800,rural,urban,1.0,
16,0.0,results_top_domain_appears_webmd.com,440,360,0.15,0.15,0.15,1.0,800,rural,urban,1.0,
17,0.0,results_full_domain_appears_medicalnewstoday.com,440,360,0.225,0.225,0.225,1.0,800,rural,urban,1.0,
18,0.0,results_top_three_domain_appears_medicalnewstoday.com,440,360,0.025,0.025,0.025,1.0,800,rural,urban,1.0,
19,0.0,results_top_domain_appears_medicalnewstoday.com,440,360,0.025,0.025,0.025,1.0,800,rural,urban,1.0,
20,0.008,results_full_domain_appears_geico.com,440,360,0.14625,0.15,0.142,1.06,800,rural,urban,0.7398027273276849,rural
21,0.025,results_top_three_domain_appears_geico.com,440,360,0.08875,0.1,0.075,1.33,800,rural,urban,0.2106716688828934,rural
22,0.005,results_top_domain_appears_geico.com,440,360,0.0525,0.055,0.05,1.09,800,rural,urban,0.773726461275682,rural
23,0.016,results_full_domain_appears_huffingtonpost.com,440,360,0.11625,0.109,0.125,1.15,800,rural,urban,0.4881280113808194,urban
24,0.0,results_top_three_domain_appears_huffingtonpost.com,440,360,0.025,0.025,0.025,1.0,800,rural,urban,1.0,
25,0.0,results_full_domain_appears_nationwide.com,440,360,0.125,0.125,0.125,1.0,800,rural,urban,1.0,
26,0.0,results_top_three_domain_appears_nationwide.com,440,360,0.025,0.025,0.025,1.0,800,rural,urban,1.0,
27,0.145,**results_full_domain_appears_MapsLocations,440,360,0.30375,0.239,0.383,1.61,800,rural,urban,1.1458933942059371e-05,urban
28,0.07,*results_top_three_domain_appears_MapsLocations,440,360,0.13625,0.105,0.175,1.67,800,rural,urban,0.004644581732333745,urban
29,0.003,results_top_domain_appears_MapsLocations,440,360,0.09,0.089,0.092,1.03,800,rural,urban,0.8819218172630652,urban
30,0.0,results_full_domain_appears_prevention.com,440,360,0.125,0.125,0.125,1.0,800,rural,urban,1.0,
31,0.0,results_full_domain_appears_mayoclinic.org,440,360,0.25,0.25,0.25,1.0,800,rural,urban,1.0,
32,0.0,results_top_three_domain_appears_mayoclinic.org,440,360,0.1,0.1,0.1,1.0,800,rural,urban,1.0,
33,0.0,results_top_domain_appears_mayoclinic.org,440,360,0.05,0.05,0.05,1.0,800,rural,urban,1.0,
34,0.0,results_full_domain_appears_medlineplus.gov,440,360,0.075,0.075,0.075,1.0,800,rural,urban,1.0,
35,0.011,results_full_domain_appears_libertymutual.com,440,360,0.12,0.125,0.114,1.1,800,rural,urban,0.6295725381106808,rural
36,0.028,results_full_domain_appears_livestrong.com,440,360,0.11,0.123,0.094,1.3,800,rural,urban,0.19872391711287155,rural
37,0.0,results_full_domain_appears_health.com,440,360,0.125,0.125,0.125,1.0,800,rural,urban,1.0,
38,0.0,results_top_three_domain_appears_health.com,440,360,0.025,0.025,0.025,1.0,800,rural,urban,1.0,
39,0.012,results_full_domain_appears_nerdwallet.com,440,360,0.1675,0.173,0.161,1.07,800,rural,urban,0.6611945795900931,rural
40,0.022,*results_top_three_domain_appears_nerdwallet.com,440,360,0.015,0.025,0.003,9.0,800,rural,urban,0.005378600709873077,rural
41,0.013,results_full_snippet_mean_polarity,440,360,0.02063736767676768,0.026,0.014,1.93,800,rural,urban,0.6689964455397153,rural
42,0.013,results_top_three_snippet_mean_polarity,440,360,0.01709929166666664,0.023,0.01,2.22,800,rural,urban,0.7228885200672561,rural
43,0.014,results_top_snippet_mean_polarity,440,360,0.016768625000000002,0.023,0.009,2.49,800,rural,urban,0.7650695596773891,rural
44,0.013,results_full_snippet_mean_polarity,440,360,0.02063736767676768,0.026,0.014,1.93,800,rural,urban,0.6689964455397153,rural
45,0.013,results_top_three_snippet_mean_polarity,440,360,0.01709929166666664,0.023,0.01,2.22,800,rural,urban,0.7228885200672561,rural
46,0.014,results_top_snippet_mean_polarity,440,360,0.016768625000000002,0.023,0.009,2.49,800,rural,urban,0.7650695596773891,rural
47,0.016,results_avg_jacc,440,360,0.9005505633557462,0.908,0.892,1.02,800,rural,urban,0.07913144795812668,rural
48,0.062,results_avg_edit,440,360,2.077105263157895,2.049,2.111,1.03,800,rural,urban,0.6983634908149039,urban
49,0.0,results_full_domain_appears_healthline.com,400,400,0.275,0.275,0.275,1.0,800,low-income,high-income,1.0,
50,0.0,results_top_three_domain_appears_healthline.com,400,400,0.075,0.075,0.075,1.0,800,low-income,high-income,1.0,
51,0.0,results_top_domain_appears_healthline.com,400,400,0.025,0.025,0.025,1.0,800,low-income,high-income,1.0,
52,0.0,results_full_domain_appears_progressive.com,400,400,0.165,0.165,0.165,1.0,800,low-income,high-income,1.0,
53,0.025,results_top_three_domain_appears_progressive.com,400,400,0.12,0.108,0.132,1.23,800,low-income,high-income,0.27717811676732246,high-income
54,0.005,results_top_domain_appears_progressive.com,400,400,0.0725,0.07,0.075,1.07,800,low-income,high-income,0.7854194400519938,high-income
55,0.003,results_full_domain_appears_statefarm.com,400,400,0.14625,0.148,0.145,1.02,800,low-income,high-income,0.9204240871590119,low-income
56,0.005,results_top_three_domain_appears_statefarm.com,400,400,0.0275,0.025,0.03,1.2,800,low-income,high-income,0.6659332270080098,high-income
57,0.012,results_top_domain_appears_statefarm.com,400,400,0.01125,0.005,0.018,3.5,800,low-income,high-income,0.09405851633872757,high-income
58,0.032,results_full_domain_appears_medicinenet.com,400,400,0.27875,0.295,0.262,1.12,800,low-income,high-income,0.30593463203154014,low-income
59,0.0,results_top_three_domain_appears_medicinenet.com,400,400,0.05,0.05,0.05,1.0,800,low-income,high-income,1.0,
60,0.0,results_top_domain_appears_medicinenet.com,400,400,0.025,0.025,0.025,1.0,800,low-income,high-income,1.0,
61,0.02,results_full_domain_appears_wikipedia.org,400,400,0.36,0.35,0.37,1.06,800,low-income,high-income,0.5562651129173491,high-income
62,0.003,results_top_three_domain_appears_wikipedia.org,400,400,0.10375,0.105,0.102,1.02,800,low-income,high-income,0.907840628437187,low-income
63,0.015,results_full_domain_appears_webmd.com,400,400,0.3325,0.34,0.325,1.05,800,low-income,high-income,0.6529941161582606,low-income
64,0.0,results_top_three_domain_appears_webmd.com,400,400,0.25,0.25,0.25,1.0,800,low-income,high-income,1.0,
65,0.0,results_top_domain_appears_webmd.com,400,400,0.15,0.15,0.15,1.0,800,low-income,high-income,1.0,
66,0.0,results_full_domain_appears_medicalnewstoday.com,400,400,0.225,0.225,0.225,1.0,800,low-income,high-income,1.0,
67,0.0,results_top_three_domain_appears_medicalnewstoday.com,400,400,0.025,0.025,0.025,1.0,800,low-income,high-income,1.0,
68,0.0,results_top_domain_appears_medicalnewstoday.com,400,400,0.025,0.025,0.025,1.0,800,low-income,high-income,1.0,
69,0.008,results_full_domain_appears_geico.com,400,400,0.14625,0.15,0.142,1.05,800,low-income,high-income,0.7644013762035164,low-income
70,0.023,results_top_three_domain_appears_geico.com,400,400,0.08875,0.1,0.078,1.29,800,low-income,high-income,0.26374381877391256,low-income
71,0.005,results_top_domain_appears_geico.com,400,400,0.0525,0.055,0.05,1.1,800,low-income,high-income,0.7515811201010854,low-income
72,0.018,results_full_domain_appears_huffingtonpost.com,400,400,0.11625,0.108,0.125,1.16,800,low-income,high-income,0.44066706293664526,high-income
73,0.0,results_top_three_domain_appears_huffingtonpost.com,400,400,0.025,0.025,0.025,1.0,800,low-income,high-income,1.0,
