,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,n,name_a,name_b,pval,query,winner
0,0.017,*results_full_domain_frac_openmenu.com,28,2,0.016060606060606063,0.017,0.0,inf,30,GOP,DEM,0.02254697911417545,Pizza Hut,GOP
1,0.021,*results_full_domain_frac_yellowpages.com,28,2,0.02,0.021,0.0,inf,30,GOP,DEM,0.01217888961242259,McDonald's,GOP
2,0.036,*results_full_domain_frac_yellowpages.com,28,2,0.034060846560846555,0.036,0.0,inf,30,GOP,DEM,0.008569193396552727,Chase Bank,GOP
3,0.011,results_full_domain_frac_yellowpages.com,28,2,0.010000000000000002,0.011,0.0,inf,30,GOP,DEM,0.08304492144795923,Walmart,GOP
4,0.008,results_full_domain_frac_yellowpages.com,28,2,0.007037037037037037,0.008,0.0,inf,30,GOP,DEM,0.16164103251628897,Pizza Hut,GOP
5,0.011,results_full_domain_frac_yellowpages.com,28,2,0.010000000000000002,0.011,0.0,inf,30,GOP,DEM,0.18446343063393109,Wells Fargo,GOP
6,0.025,*results_full_domain_frac_yellowpages.com,28,2,0.02287037037037037,0.025,0.0,inf,30,GOP,DEM,0.011906057519318163,Domino's Pizza,GOP
7,0.025,*results_full_domain_frac_yellowpages.com,28,2,0.023333333333333334,0.025,0.0,inf,30,GOP,DEM,0.01665018698019607,Bank of America,GOP
8,0.005,results_full_domain_frac_yellowpages.com,28,2,0.0047619047619047615,0.005,0.0,inf,30,GOP,DEM,0.32618890067972695,United States Department of Veterans Affairs,GOP
9,0.011,*results_full_domain_frac_pure-spirit.com,28,2,0.010256410256410256,0.011,0.0,inf,30,GOP,DEM,0.043221733716206266,eagles,GOP
10,0.021,*results_full_domain_frac_autoblog.com,28,2,0.01982924482924483,0.021,0.0,inf,30,GOP,DEM,0.023973362326406393,Chevrolet,GOP
11,0.04,*results_full_domain_frac_edmunds.com,28,2,0.037554112554112555,0.04,0.0,inf,30,GOP,DEM,0.0014619608320652227,Chevrolet,GOP
12,0.004,results_full_domain_frac_edmunds.com,28,2,0.0037037037037037034,0.004,0.0,inf,30,GOP,DEM,0.32618890067972695,Honda,GOP
13,0.018,*results_full_domain_frac_hbr.org,28,2,0.016734006734006733,0.018,0.0,inf,30,GOP,DEM,0.022691290946495406,Toyota,GOP
14,0.025,*results_full_domain_frac_hbr.org,28,2,0.023703703703703706,0.025,0.0,inf,30,GOP,DEM,0.005787059828015171,Wells Fargo,GOP
15,0.008,results_full_domain_frac_tripadvisor.com,28,2,0.007407407407407407,0.008,0.0,inf,30,GOP,DEM,0.16103934953023097,McDonald's,GOP
16,0.014,*results_full_domain_frac_tripadvisor.com,28,2,0.013030303030303033,0.014,0.0,inf,30,GOP,DEM,0.043405208775637284,Pizza Hut,GOP
17,0.014,*results_full_domain_frac_bbc.com,28,2,0.012820512820512822,0.014,0.0,inf,30,GOP,DEM,0.022388211118330333,minimum wage,GOP
18,0.004,results_full_domain_frac_local.com,28,2,0.0033333333333333335,0.004,0.0,inf,30,GOP,DEM,0.32618890067972706,Pizza Hut,GOP
19,0.004,results_full_domain_frac_local.com,28,2,0.0037037037037037034,0.004,0.0,inf,30,GOP,DEM,0.32618890067972695,Honda,GOP
20,0.008,results_full_domain_frac_local.com,28,2,0.007407407407407407,0.008,0.0,inf,30,GOP,DEM,0.16103934953023108,Wells Fargo,GOP
21,0.004,results_full_domain_frac_local.com,28,2,0.004166666666666667,0.004,0.0,inf,30,GOP,DEM,0.32618890067972717,Domino's Pizza,GOP
22,0.015,*results_full_domain_frac_bleacherreport.com,28,2,0.01421911421911422,0.015,0.0,inf,30,GOP,DEM,0.02286887814152312,eagles,GOP
23,0.003,results_full_domain_frac_hoursguide.com,28,2,0.0027777777777777775,0.003,0.0,inf,30,GOP,DEM,0.32618890067972695,McDonald's,GOP
24,0.009,results_full_domain_frac_hoursguide.com,28,2,0.008333333333333333,0.009,0.0,inf,30,GOP,DEM,0.16103934953023086,Chase Bank,GOP
25,0.004,results_full_domain_frac_hoursguide.com,28,2,0.0033333333333333335,0.004,0.0,inf,30,GOP,DEM,0.32618890067972706,Pizza Hut,GOP
26,0.011,results_full_domain_frac_hoursguide.com,28,2,0.010000000000000002,0.011,0.0,inf,30,GOP,DEM,0.18446343063393109,Wells Fargo,GOP
27,0.007,results_full_domain_frac_hoursguide.com,28,2,0.006666666666666667,0.007,0.0,inf,30,GOP,DEM,0.16103934953023094,Bank of America,GOP
28,0.011,*results_full_domain_frac_qz.com,28,2,0.010256410256410256,0.011,0.0,inf,30,GOP,DEM,0.043221733716206266,minimum wage,GOP
29,0.011,*results_full_domain_frac_prevention.com,28,2,0.010683760683760682,0.011,0.0,inf,30,GOP,DEM,0.043402663407253066,medical marijuana,GOP
30,0.042,**results_full_domain_frac_rainbowshops.com,28,2,0.03939393939393939,0.042,0.0,inf,30,GOP,DEM,4.7155189518798954e-05,school uniforms,GOP
31,0.01,results_full_domain_frac_allmenus.com,28,2,0.009259259259259257,0.01,0.0,inf,30,GOP,DEM,0.08630561749863808,McDonald's,GOP
32,0.034,**results_full_domain_frac_allmenus.com,28,2,0.03218855218855219,0.034,0.0,inf,30,GOP,DEM,0.000641017152652229,Pizza Hut,GOP
33,0.007,results_full_domain_frac_allmenus.com,28,2,0.006363636363636364,0.007,0.0,inf,30,GOP,DEM,0.16153195040277432,Domino's Pizza,GOP
