,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,n,name_a,name_b,pval,query,winner
0,0.9,**results_top_domain_frac_santanderbank.com,10,10,0.55,1.0,0.1,10.0,20,GOP,DEM,8.538051223166285e-06,bank loans,GOP
1,0.7,*results_top_domain_frac_rocketloans.com,10,10,0.65,1.0,0.3,3.33,20,GOP,DEM,0.0013229505842674947,personal loans,GOP
2,0.4,*results_top_domain_frac_MapsLocations,10,10,0.2,0.0,0.4,inf,20,GOP,DEM,0.03678749787978613,personal loans,DEM
3,0.678,*results_top_domain_frac_MapsLocations,9,10,0.5789473684210527,0.222,0.9,4.05,19,GOP,DEM,0.001820563734696493,loan,DEM
4,0.1,results_top_domain_frac_MapsLocations,10,10,0.05,0.0,0.1,inf,20,GOP,DEM,0.34343639613791355,bank loans,DEM
5,0.2,results_top_domain_frac_MapsLocations,10,10,0.1,0.0,0.2,inf,20,GOP,DEM,0.16785065605707492,loans bad credit,DEM
6,0.556,*results_top_domain_frac_MapsLocations,9,10,0.7368421052631579,0.444,1.0,2.25,19,GOP,DEM,0.01334906342601871,payday loans,DEM
7,0.8,**results_top_domain_frac_citizensbank.com,10,10,0.4,0.0,0.8,inf,20,GOP,DEM,0.0002024993220676408,bank loans,DEM
