,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,n,name_a,name_b,pval,winner
0,0.015,results_full_domain_appears_huffingtonpost.com,400,400,0.1325,0.125,0.14,1.12,800,rural,urban,0.532106425619463,urban
1,0.0,results_top_three_domain_appears_huffingtonpost.com,400,400,0.05,0.05,0.05,1.0,800,rural,urban,1.0,
2,0.0,results_full_domain_appears_prevention.com,400,400,0.125,0.125,0.125,1.0,800,rural,urban,1.0,
3,0.0,results_full_domain_appears_medlineplus.gov,400,400,0.075,0.075,0.075,1.0,800,rural,urban,1.0,
4,0.01,results_full_domain_appears_livestrong.com,400,400,0.1125,0.108,0.118,1.09,800,rural,urban,0.6549535485863374,urban
5,0.0,results_full_domain_appears_health.com,400,400,0.125,0.125,0.125,1.0,800,rural,urban,1.0,
6,0.0,results_top_three_domain_appears_health.com,400,400,0.025,0.025,0.025,1.0,800,rural,urban,1.0,
7,0.015,results_full_domain_appears_wikipedia.org,400,400,0.34,0.332,0.348,1.05,800,rural,urban,0.6547747926892747,urban
8,0.012,results_top_three_domain_appears_wikipedia.org,400,400,0.12125,0.128,0.115,1.11,800,rural,urban,0.5886672042463026,rural
9,0.015,results_full_domain_appears_nerdwallet.com,400,400,0.1825,0.19,0.175,1.09,800,rural,urban,0.5834219088176029,rural
10,0.015,results_top_three_domain_appears_nerdwallet.com,400,400,0.0175,0.025,0.01,2.5,800,rural,urban,0.10603953852600549,rural
11,0.017,results_full_domain_appears_webmd.com,400,400,0.33625,0.345,0.328,1.05,800,rural,urban,0.6009109230284706,rural
12,0.0,results_top_three_domain_appears_webmd.com,400,400,0.25,0.25,0.25,1.0,800,rural,urban,1.0,
13,0.0,results_top_domain_appears_webmd.com,400,400,0.15,0.15,0.15,1.0,800,rural,urban,1.0,
14,0.005,results_full_domain_appears_statefarm.com,400,400,0.14,0.142,0.138,1.04,800,rural,urban,0.8387686533500489,rural
15,0.0,results_top_three_domain_appears_statefarm.com,400,400,0.025,0.025,0.025,1.0,800,rural,urban,1.0,
16,0.015,*results_top_domain_appears_statefarm.com,400,400,0.01,0.002,0.018,7.0,800,rural,urban,0.033200647348733674,urban
17,0.098,*results_full_domain_appears_MapsLocations,400,400,0.28625,0.238,0.335,1.41,800,rural,urban,0.0022539171334167696,urban
18,0.108,**results_top_three_domain_appears_MapsLocations,400,400,0.13625,0.082,0.19,2.3,800,rural,urban,8.632617569094504e-06,urban
19,0.07,*results_top_domain_appears_MapsLocations,400,400,0.1025,0.068,0.138,2.04,800,rural,urban,0.0010808769685518415,urban
20,0.0,results_full_domain_appears_healthline.com,400,400,0.275,0.275,0.275,1.0,800,rural,urban,1.0,
21,0.0,results_top_three_domain_appears_healthline.com,400,400,0.075,0.075,0.075,1.0,800,rural,urban,1.0,
22,0.0,results_top_domain_appears_healthline.com,400,400,0.025,0.025,0.025,1.0,800,rural,urban,1.0,
23,0.0,results_full_domain_appears_medicalnewstoday.com,400,400,0.225,0.225,0.225,1.0,800,rural,urban,1.0,
24,0.0,results_top_three_domain_appears_medicalnewstoday.com,400,400,0.025,0.025,0.025,1.0,800,rural,urban,1.0,
25,0.0,results_top_domain_appears_medicalnewstoday.com,400,400,0.025,0.025,0.025,1.0,800,rural,urban,1.0,
26,0.003,results_full_domain_appears_medicinenet.com,400,400,0.28625,0.288,0.285,1.01,800,rural,urban,0.9377514555121287,rural
27,0.0,results_top_three_domain_appears_medicinenet.com,400,400,0.075,0.075,0.075,1.0,800,rural,urban,1.0,
28,0.0,results_top_domain_appears_medicinenet.com,400,400,0.025,0.025,0.025,1.0,800,rural,urban,1.0,
