,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,n,name_a,name_b,pval,winner
0,,results_full_domain_frac_webmd.com,19,0,0.16260581523739415,0.163,,,19,rural,urban,,urban
1,,results_top_three_domain_frac_webmd.com,19,0,0.3684210526315789,0.368,,,19,rural,urban,,urban
2,,results_top_domain_frac_webmd.com,19,0,0.42105263157894735,0.421,,,19,rural,urban,,urban
3,,results_full_domain_frac_draxe.com,19,0,0.017666543982333457,0.018,,,19,rural,urban,,urban
4,,results_top_three_domain_frac_draxe.com,19,0,0.0,0.0,,,19,rural,urban,,urban
5,,results_top_domain_frac_draxe.com,19,0,0.0,0.0,,,19,rural,urban,,urban
6,,results_full_domain_frac_cancer.net,19,0,0.024401913875598084,0.024,,,19,rural,urban,,urban
7,,results_top_three_domain_frac_cancer.net,19,0,0.0,0.0,,,19,rural,urban,,urban
8,,results_top_domain_frac_cancer.net,19,0,0.0,0.0,,,19,rural,urban,,urban
9,,results_full_domain_frac_thebump.com,19,0,0.008771929824561403,0.009,,,19,rural,urban,,urban
10,,results_top_three_domain_frac_thebump.com,19,0,0.0,0.0,,,19,rural,urban,,urban
11,,results_top_domain_frac_thebump.com,19,0,0.0,0.0,,,19,rural,urban,,urban
12,,results_full_domain_frac_prevention.com,19,0,0.024401913875598084,0.024,,,19,rural,urban,,urban
13,,results_top_three_domain_frac_prevention.com,19,0,0.07017543859649122,0.07,,,19,rural,urban,,urban
14,,results_top_domain_frac_prevention.com,19,0,0.10526315789473684,0.105,,,19,rural,urban,,urban
15,,results_full_domain_frac_helloflo.com,19,0,0.008771929824561403,0.009,,,19,rural,urban,,urban
16,,results_top_three_domain_frac_helloflo.com,19,0,0.0,0.0,,,19,rural,urban,,urban
17,,results_top_domain_frac_helloflo.com,19,0,0.0,0.0,,,19,rural,urban,,urban
18,,results_full_domain_frac_mucinex.com,19,0,0.009569377990430622,0.01,,,19,rural,urban,,urban
19,,results_top_three_domain_frac_mucinex.com,19,0,0.0,0.0,,,19,rural,urban,,urban
