,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,n,name_a,name_b,pval,winner
0,0.14,*results_top_domain_appears_MapsLocations,100,100,0.22,0.15,0.29,1.93,200,rural,urban,0.016807365968242526,urban
