,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,n,name_a,name_b,pval,winner
0,0.0,results_top_domain_appears_wikipedia.org,44,16,1.0,1.0,1.0,1.0,60,rural,urban,,
1,0.0,results_top_domain_appears_wikipedia.org,26,54,1.0,1.0,1.0,1.0,80,low-income,high-income,,
2,0.0,results_top_domain_appears_wikipedia.org,68,12,1.0,1.0,1.0,1.0,80,GOP,DEM,,
