,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,n,name_a,name_b,pval,winner
0,0.0,results_top_three_domain_appears_wikipedia.org,220,80,0.5,0.5,0.5,1.0,300,rural,urban,1.0,
1,0.006,results_top_three_domain_appears_twitter.com,220,80,0.18333333333333332,0.182,0.188,1.03,300,rural,urban,0.9115671118924102,urban
2,0.006,results_top_three_domain_appears_SearchTweetCarousel,220,80,0.08333333333333333,0.082,0.088,1.07,300,rural,urban,0.8775016197067211,urban
3,0.0,results_top_three_domain_appears_wikipedia.org,130,270,0.5,0.5,0.5,1.0,400,low-income,high-income,1.0,
4,0.022,results_top_three_domain_appears_twitter.com,130,270,0.185,0.2,0.178,1.12,400,low-income,high-income,0.5992473634630802,low-income
5,0.022,results_top_three_domain_appears_SearchTweetCarousel,130,270,0.085,0.1,0.078,1.29,400,low-income,high-income,0.4749571622996325,low-income
6,0.0,results_top_three_domain_appears_wikipedia.org,340,60,0.5,0.5,0.5,1.0,400,GOP,DEM,1.0,
7,0.018,results_top_three_domain_appears_twitter.com,340,60,0.185,0.182,0.2,1.1,400,GOP,DEM,0.7540874832673448,DEM
8,0.018,results_top_three_domain_appears_SearchTweetCarousel,340,60,0.085,0.082,0.1,1.21,400,GOP,DEM,0.6741650916092125,DEM
9,0.0,knowledge_panel_top_three_domain_appears_wikipedia.org,154,56,1.0,1.0,1.0,1.0,210,rural,urban,,
10,0.0,knowledge_panel_top_three_domain_appears_wikipedia.org,91,189,1.0,1.0,1.0,1.0,280,low-income,high-income,,
11,0.0,knowledge_panel_top_three_domain_appears_wikipedia.org,238,42,1.0,1.0,1.0,1.0,280,GOP,DEM,,
