,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,n,name_a,name_b,pval,winner
0,0.0,results_full_domain_appears_allstate.com,100,100,0.4,0.4,0.4,1.0,200,rural,urban,1.0,
1,0.03,results_top_three_domain_appears_allstate.com,100,100,0.375,0.39,0.36,1.08,200,rural,urban,0.6631734481499344,rural
2,0.05,results_top_domain_appears_allstate.com,100,100,0.065,0.09,0.04,2.25,200,rural,urban,0.1532562010943078,rural
3,0.02,results_full_domain_appears_google.com,100,100,0.35,0.36,0.34,1.06,200,rural,urban,0.7682432497628551,rural
4,0.07,*results_top_three_domain_appears_google.com,100,100,0.045,0.08,0.01,8.0,200,rural,urban,0.017393513075614896,rural
5,0.0,results_full_domain_appears_healthcare.gov,100,100,0.1,0.1,0.1,1.0,200,rural,urban,1.0,
6,0.0,results_top_three_domain_appears_healthcare.gov,100,100,0.1,0.1,0.1,1.0,200,rural,urban,1.0,
7,0.0,results_top_domain_appears_healthcare.gov,100,100,0.1,0.1,0.1,1.0,200,rural,urban,1.0,
8,0.0,results_full_domain_appears_ehealthinsurance.com,100,100,0.1,0.1,0.1,1.0,200,rural,urban,1.0,
9,0.01,results_full_domain_appears_facebook.com,100,100,0.195,0.2,0.19,1.05,200,rural,urban,0.859225492837091,rural
10,0.01,results_top_three_domain_appears_facebook.com,100,100,0.005,0.01,0.0,inf,200,rural,urban,0.3197484741393017,rural
11,0.0,results_full_domain_appears_esurance.com,100,100,0.4,0.4,0.4,1.0,200,rural,urban,1.0,
12,0.02,results_top_three_domain_appears_esurance.com,100,100,0.08,0.07,0.09,1.29,200,rural,urban,0.6043299666699842,urban
13,0.03,results_top_domain_appears_esurance.com,100,100,0.025,0.04,0.01,4.0,200,rural,urban,0.17648145601243537,rural
14,0.01,results_full_domain_appears_wikipedia.org,100,100,0.295,0.3,0.29,1.03,200,rural,urban,0.8775423449506451,rural
15,0.06,results_top_three_domain_appears_wikipedia.org,100,100,0.06,0.09,0.03,3.0,200,rural,urban,0.07502587239383186,rural
16,0.06,results_full_domain_appears_nerdwallet.com,100,100,0.33,0.36,0.3,1.2,200,rural,urban,0.3694329495490747,rural
17,0.06,results_top_three_domain_appears_nerdwallet.com,100,100,0.07,0.1,0.04,2.5,200,rural,urban,0.09754123832485179,rural
18,0.02,results_full_domain_appears_statefarm.com,100,100,0.56,0.57,0.55,1.04,200,rural,urban,0.7770661505667013,rural
19,0.0,results_top_three_domain_appears_statefarm.com,100,100,0.1,0.1,0.1,1.0,200,rural,urban,1.0,
20,0.06,*results_top_domain_appears_statefarm.com,100,100,0.04,0.01,0.07,7.0,200,rural,urban,0.03108756513731055,urban
21,0.04,results_full_domain_appears_safeauto.com,100,100,0.26,0.28,0.24,1.17,200,rural,urban,0.521448112555869,rural
22,0.01,results_top_three_domain_appears_safeauto.com,100,100,0.015,0.02,0.01,2.0,200,rural,urban,0.5631136383346664,rural
23,0.22,*results_full_domain_appears_MapsLocations,100,100,0.65,0.54,0.76,1.41,200,rural,urban,0.0010222681752620442,urban
24,0.27,**results_top_three_domain_appears_MapsLocations,100,100,0.295,0.16,0.43,2.69,200,rural,urban,2.1617685001239664e-05,urban
25,0.14,*results_top_domain_appears_MapsLocations,100,100,0.19,0.12,0.26,2.17,200,rural,urban,0.011538107347115169,urban
26,0.05,results_full_domain_appears_apple.com,100,100,0.185,0.21,0.16,1.31,200,rural,urban,0.3650778048583675,rural
27,0.03,results_full_domain_appears_progressive.com,100,100,0.635,0.65,0.62,1.05,200,rural,urban,0.6614057397607387,rural
28,0.05,results_top_three_domain_appears_progressive.com,100,100,0.425,0.45,0.4,1.12,200,rural,urban,0.47697855242092524,rural
29,0.04,results_top_domain_appears_progressive.com,100,100,0.28,0.3,0.26,1.15,200,rural,urban,0.5311174314684837,rural
