,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,n,name_a,name_b,pval,winner
0,0.4,**results_full_domain_appears_MapsLocations,100,100,0.59,0.39,0.79,2.03,200,GOP,DEM,2.421787052786398e-09,DEM
1,0.0,results_full_domain_appears_UserTweetCarousel,100,100,0.2,0.2,0.2,1.0,200,GOP,DEM,1.0,
2,0.0,results_full_domain_appears_wikipedia.org,100,100,0.3,0.3,0.3,1.0,200,GOP,DEM,1.0,
3,0.05,results_full_domain_appears_facebook.com,100,100,0.175,0.2,0.15,1.33,200,GOP,DEM,0.35463953159151795,GOP
4,0.15,**results_top_three_domain_appears_google.com,100,100,0.115,0.19,0.04,4.75,200,GOP,DEM,0.0008597892574522533,GOP
5,0.07,*results_top_three_domain_appears_wikipedia.org,100,100,0.055,0.09,0.02,4.5,200,GOP,DEM,0.030421008013510893,GOP
6,0.31,**results_top_three_domain_appears_MapsLocations,100,100,0.255,0.1,0.41,4.1,200,GOP,DEM,2.8702416904874296e-07,DEM
7,0.07,*results_top_three_domain_appears_thegeneral.com,100,100,0.045,0.08,0.01,8.0,200,GOP,DEM,0.01739351307561491,GOP
8,0.0,results_top_three_domain_appears_UserTweetCarousel,100,100,0.2,0.2,0.2,1.0,200,GOP,DEM,1.0,
9,0.07,*results_top_three_domain_appears_wikipedia.org,100,100,0.055,0.09,0.02,4.5,200,GOP,DEM,0.030421008013510893,GOP
10,0.07,*results_top_domain_appears_statefarm.com,100,100,0.035,0.0,0.07,inf,200,GOP,DEM,0.007502567538609626,DEM
11,0.12,*results_top_domain_appears_allstate.com,100,100,0.16,0.22,0.1,2.2,200,GOP,DEM,0.020674174697753206,GOP
