,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,mult_increase,n,name_a,name_b,pval,winner
65,,results_top_domain_frac_mikeflynndefensefund.org,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
66,,results_full_domain_frac_dailysignal.com,798,190,0.0020242914979757085,0.002,0.002,,1.0,988,rural,urban,,
67,,results_top_three_domain_frac_dailysignal.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
68,,results_top_domain_frac_dailysignal.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
69,,results_full_domain_frac_pinkertonchevy.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
70,,results_top_three_domain_frac_pinkertonchevy.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
71,,results_top_domain_frac_pinkertonchevy.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
72,0.0,results_full_domain_frac_cookieskids.com,798,190,0.002125506072874494,0.002,0.002,1.14,,988,rural,urban,0.8067168927682019,rural
73,,results_top_three_domain_frac_cookieskids.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
74,,results_top_domain_frac_cookieskids.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
75,0.0,results_full_domain_frac_myvalleyhonda.com,798,190,0.00011246063877642824,0.0,0.0,inf,,988,rural,urban,0.31761401452310684,rural
76,,results_top_three_domain_frac_myvalleyhonda.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
77,,results_top_domain_frac_myvalleyhonda.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
78,0.0,results_full_domain_frac_SearchTweetCarousel,798,190,0.0021021488632824666,0.002,0.002,1.2,,988,rural,urban,0.7057925017346758,urban
79,0.001,results_top_three_domain_frac_SearchTweetCarousel,798,190,0.0006747638326585695,0.0,0.002,4.2,,988,rural,urban,0.4594054402592367,urban
80,,results_top_domain_frac_SearchTweetCarousel,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
81,0.0,results_full_domain_frac_dol.gov,798,190,0.0036592961694176273,0.004,0.004,1.01,,988,rural,urban,0.9916454759831038,rural
82,0.0,results_top_three_domain_frac_dol.gov,798,190,0.008434547908232117,0.008,0.009,1.05,,988,rural,urban,0.9226413841454232,urban
83,,results_top_domain_frac_dol.gov,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
84,0.0,results_full_domain_frac_youngwomenshealth.org,798,190,7.785736530675803e-05,0.0,0.0,inf,,988,rural,urban,0.3176140145231066,rural
85,,results_top_three_domain_frac_youngwomenshealth.org,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
86,,results_top_domain_frac_youngwomenshealth.org,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
87,0.001,results_full_domain_frac_wellsfargoadvisors.com,798,190,0.0020017993702204227,0.002,0.002,1.33,,988,rural,urban,0.6231242559645278,rural
88,,results_top_three_domain_frac_wellsfargoadvisors.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
89,,results_top_domain_frac_wellsfargoadvisors.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
90,0.0,results_full_domain_frac_cycleworldathens.com,798,190,0.00011246063877642824,0.0,0.0,inf,,988,rural,urban,0.3176140145231066,rural
91,,results_top_three_domain_frac_cycleworldathens.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
92,,results_top_domain_frac_cycleworldathens.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
93,0.0,results_full_domain_frac_mcdonoughtoyota.com,798,190,0.00012651821862348178,0.0,0.0,inf,,988,rural,urban,0.31761401452310684,rural
94,,results_top_three_domain_frac_mcdonoughtoyota.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
95,,results_top_domain_frac_mcdonoughtoyota.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
96,,results_full_domain_frac_corwintoyotaofbellevue.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
97,,results_top_three_domain_frac_corwintoyotaofbellevue.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
98,,results_top_domain_frac_corwintoyotaofbellevue.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
99,0.0,results_full_domain_frac_vets.gov,798,190,0.003379843840370156,0.003,0.003,1.0,,988,rural,urban,0.9978708322531498,urban
100,,results_top_three_domain_frac_vets.gov,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
101,,results_top_domain_frac_vets.gov,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
102,0.0,results_full_domain_frac_yahoo.com,798,190,0.002834008097165992,0.003,0.003,1.04,,988,rural,urban,0.9450169265264645,urban
103,,results_top_three_domain_frac_yahoo.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
104,,results_top_domain_frac_yahoo.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
105,0.0,results_full_domain_frac_lakeoconeevillage.com,798,190,0.00011246063877642824,0.0,0.0,inf,,988,rural,urban,0.3176140145231066,rural
106,,results_top_three_domain_frac_lakeoconeevillage.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
107,,results_top_domain_frac_lakeoconeevillage.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
108,0.001,results_full_domain_frac_hondaofdenton.com,798,190,0.00011246063877642824,0.0,0.001,inf,,988,rural,urban,0.31858908127847574,urban
109,,results_top_three_domain_frac_hondaofdenton.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
110,,results_top_domain_frac_hondaofdenton.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
111,,results_full_domain_frac_mitchellbuickgmc.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
112,,results_top_three_domain_frac_mitchellbuickgmc.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
113,,results_top_domain_frac_mitchellbuickgmc.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
114,0.0,results_full_domain_frac_linkedin.com,798,190,0.00010121457489878543,0.0,0.0,inf,,988,rural,urban,0.31761401452310684,rural
115,,results_top_three_domain_frac_linkedin.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
116,,results_top_domain_frac_linkedin.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
117,0.001,results_full_domain_frac_minimumwage.com,798,190,0.0033478667081905953,0.003,0.004,1.27,,988,rural,urban,0.6543168757218991,urban
118,,results_top_three_domain_frac_minimumwage.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
119,,results_top_domain_frac_minimumwage.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
120,0.001,results_full_domain_frac_priceleblanctoyota.com,798,190,0.00010121457489878543,0.0,0.001,inf,,988,rural,urban,0.31858908127847585,urban
121,,results_top_three_domain_frac_priceleblanctoyota.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
122,,results_top_domain_frac_priceleblanctoyota.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
123,0.0,results_full_domain_frac_billwalsh.com,798,190,0.00010121457489878543,0.0,0.0,inf,,988,rural,urban,0.31761401452310684,rural
124,,results_top_three_domain_frac_billwalsh.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
125,,results_top_domain_frac_billwalsh.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
126,,results_full_domain_frac_komonews.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
127,,results_top_three_domain_frac_komonews.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
128,,results_top_domain_frac_komonews.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
129,,results_full_domain_frac_whitesmountainchevy.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
130,,results_top_three_domain_frac_whitesmountainchevy.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
131,,results_top_domain_frac_whitesmountainchevy.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
132,,results_full_domain_frac_deadline.com,798,190,0.002392344497607655,0.0024,0.0024,,1.0,988,rural,urban,,
133,,results_top_three_domain_frac_deadline.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
134,,results_top_domain_frac_deadline.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
135,,results_full_domain_frac_allamericanchevroletsanangelo.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
136,,results_top_three_domain_frac_allamericanchevroletsanangelo.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
137,,results_top_domain_frac_allamericanchevroletsanangelo.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
138,0.0,results_full_domain_frac_jimwhitetoyota.com,798,190,0.00012651821862348178,0.0,0.0,inf,,988,rural,urban,0.31761401452310684,rural
139,,results_top_three_domain_frac_jimwhitetoyota.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
140,,results_top_domain_frac_jimwhitetoyota.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
141,0.0,results_full_domain_frac_yellowpages.com,798,190,0.0028042863569179358,0.003,0.003,1.07,,988,rural,urban,0.9008335508454377,urban
142,0.002,results_top_three_domain_frac_yellowpages.com,798,190,0.0020242914979757085,0.002,0.004,2.1,,988,rural,urban,0.4822221564479289,urban
143,,results_top_domain_frac_yellowpages.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
144,,results_full_domain_frac_walmartstores.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
145,,results_top_three_domain_frac_walmartstores.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
146,,results_top_domain_frac_walmartstores.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
147,,results_full_domain_frac_abc7chicago.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
148,,results_top_three_domain_frac_abc7chicago.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
149,,results_top_domain_frac_abc7chicago.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
150,,results_full_domain_frac_gap.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
151,,results_top_three_domain_frac_gap.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
152,,results_top_domain_frac_gap.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
153,0.0,results_full_domain_frac_drugabuse.gov,798,190,0.002154053773486972,0.002,0.002,1.0,,988,rural,urban,0.9951787266681293,urban
154,0.003,results_top_three_domain_frac_drugabuse.gov,798,190,0.004048582995951417,0.005,0.002,2.62,,988,rural,urban,0.203418903726293,rural
155,,results_top_domain_frac_drugabuse.gov,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
156,0.0,results_full_domain_frac_norml.org,798,190,0.0007591093117408907,0.001,0.0,1.9,,988,rural,urban,0.452827100469542,rural
157,,results_top_three_domain_frac_norml.org,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
158,,results_top_domain_frac_norml.org,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
159,0.001,results_full_domain_frac_npr.org,798,190,0.0006325910931174089,0.0,0.001,2.8,,988,rural,urban,0.38251409368764244,urban
160,,results_top_three_domain_frac_npr.org,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
161,,results_top_domain_frac_npr.org,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
162,0.0,results_full_domain_frac_dennymenholt.com,798,190,0.00012651821862348178,0.0,0.0,inf,,988,rural,urban,0.31761401452310684,rural
163,,results_top_three_domain_frac_dennymenholt.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
164,,results_top_domain_frac_dennymenholt.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
165,0.0,results_full_domain_frac_mcdonalds.com,798,190,0.002740461293092872,0.003,0.003,1.02,,988,rural,urban,0.9626537602464006,rural
166,,results_top_three_domain_frac_mcdonalds.com,798,190,0.008771929824561403,0.0088,0.0088,,1.0,988,rural,urban,,
167,,results_top_domain_frac_mcdonalds.com,798,190,0.02631578947368421,0.0263,0.0263,,1.0,988,rural,urban,,
168,,results_full_domain_frac_medicalnewstoday.com,798,190,0.0020242914979757085,0.002,0.002,,1.0,988,rural,urban,,
169,,results_top_three_domain_frac_medicalnewstoday.com,798,190,0.008771929824561403,0.0088,0.0088,,1.0,988,rural,urban,,
170,,results_top_domain_frac_medicalnewstoday.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
171,,results_full_domain_frac_wtop.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
172,,results_top_three_domain_frac_wtop.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
173,,results_top_domain_frac_wtop.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
174,0.0,results_full_domain_frac_billycrafthonda.com,798,190,0.00011246063877642824,0.0,0.0,inf,,988,rural,urban,0.31761401452310684,rural
175,,results_top_three_domain_frac_billycrafthonda.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
176,,results_top_domain_frac_billycrafthonda.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
177,0.0,results_full_domain_frac_bobhowardhonda.com,798,190,0.00012651821862348178,0.0,0.0,inf,,988,rural,urban,0.31761401452310684,rural
178,,results_top_three_domain_frac_bobhowardhonda.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
179,,results_top_domain_frac_bobhowardhonda.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
180,,results_full_domain_frac_sctimes.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
181,,results_top_three_domain_frac_sctimes.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
182,,results_top_domain_frac_sctimes.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
183,0.0,results_full_domain_frac_clemonsoskaloosa.com,798,190,0.00021853146853146853,0.0,0.0,inf,,988,rural,urban,0.16257938767562202,rural
184,,results_top_three_domain_frac_clemonsoskaloosa.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
185,,results_top_domain_frac_clemonsoskaloosa.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
186,0.002,results_full_domain_frac_latimes.com,798,190,0.008638923492162357,0.009,0.007,1.35,,988,rural,urban,0.3217897307593221,rural
187,,results_top_three_domain_frac_latimes.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
188,,results_top_domain_frac_latimes.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
189,0.0,results_full_domain_frac_pure-spirit.com,798,190,0.00023357209592027406,0.0,0.0,inf,,988,rural,urban,0.08326427363488366,rural
190,,results_top_three_domain_frac_pure-spirit.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
191,,results_top_domain_frac_pure-spirit.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
192,0.0,results_full_domain_frac_autoblog.com,798,190,0.0006021025757867862,0.001,0.001,1.12,,988,rural,urban,0.9238629065656428,urban
193,,results_top_three_domain_frac_autoblog.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
194,,results_top_domain_frac_autoblog.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
195,0.0,results_full_domain_frac_hours-locations.com,798,190,8.434547908232118e-05,0.0,0.0,inf,,988,rural,urban,0.31761401452310684,rural
196,,results_top_three_domain_frac_hours-locations.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
197,,results_top_domain_frac_hours-locations.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
198,,results_full_domain_frac_motorinntoyotaofcarroll.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
199,,results_top_three_domain_frac_motorinntoyotaofcarroll.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
200,,results_top_domain_frac_motorinntoyotaofcarroll.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
201,,results_full_domain_frac_nybooks.com,798,190,0.0020242914979757085,0.002,0.002,,1.0,988,rural,urban,,
202,,results_top_three_domain_frac_nybooks.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
203,,results_top_domain_frac_nybooks.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
204,,results_full_domain_frac_toliverbrothers.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
205,,results_top_three_domain_frac_toliverbrothers.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
206,,results_top_domain_frac_toliverbrothers.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
207,,results_full_domain_frac_truecarecasper.org,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
208,,results_top_three_domain_frac_truecarecasper.org,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
209,,results_top_domain_frac_truecarecasper.org,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
210,,results_full_domain_frac_vaessenbrothers.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
211,,results_top_three_domain_frac_vaessenbrothers.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
212,,results_top_domain_frac_vaessenbrothers.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
213,0.001,results_full_domain_frac_fastcompany.com,798,190,0.0027890238416554206,0.003,0.003,1.28,,988,rural,urban,0.6177538854644974,urban
214,,results_top_three_domain_frac_fastcompany.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
215,,results_top_domain_frac_fastcompany.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
216,,results_full_domain_frac_hondaofsanangelo.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
217,,results_top_three_domain_frac_hondaofsanangelo.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
218,,results_top_domain_frac_hondaofsanangelo.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
219,,results_full_domain_frac_teamhonda.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
220,,results_top_three_domain_frac_teamhonda.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
221,,results_top_domain_frac_teamhonda.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
222,0.0,results_full_domain_frac_childrensplace.com,798,190,0.002401545822598454,0.002,0.002,1.0,,988,rural,urban,0.9922938157864365,rural
223,0.0,results_top_three_domain_frac_childrensplace.com,798,190,0.005398110661268556,0.005,0.005,1.03,,988,rural,urban,0.9605142089399502,rural
224,,results_top_domain_frac_childrensplace.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
225,0.0,results_full_domain_frac_foxnews.com,798,190,0.010806700609332188,0.011,0.011,1.0,,988,rural,urban,0.9890803101478995,rural
226,,results_top_three_domain_frac_foxnews.com,798,190,0.008771929824561403,0.0088,0.0088,,1.0,988,rural,urban,,
227,,results_top_domain_frac_foxnews.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
228,0.0,results_full_domain_frac_politico.com,798,190,0.008535762483130902,0.008,0.009,1.04,,988,rural,urban,0.8886445690273056,urban
229,,results_top_three_domain_frac_politico.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
230,,results_top_domain_frac_politico.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
231,0.0,results_full_domain_frac_lithiatoyotabillings.com,798,190,0.00014459224985540774,0.0,0.0,inf,,988,rural,urban,0.31761401452310684,rural
232,,results_top_three_domain_frac_lithiatoyotabillings.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
233,,results_top_domain_frac_lithiatoyotabillings.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
234,,results_full_domain_frac_allieded.org,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
235,,results_top_three_domain_frac_allieded.org,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
236,,results_top_domain_frac_allieded.org,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
237,,results_full_domain_frac_kirksvilletoyota.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
238,,results_top_three_domain_frac_kirksvilletoyota.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
239,,results_top_domain_frac_kirksvilletoyota.com,798,190,0.0,0.0,0.0,,1.0,988,rural,urban,,
