,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,n,name_a,name_b,pval,query,winner
0,0.7,*results_top_three_domain_appears_NewsCarousel,10,10,0.35,0.0,0.7,inf,20,low-income,high-income,0.0013229505842674947,payday loans,high-income
