,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,n,name_a,name_b,pval,winner
0,0.001,results_top_three_domain_frac_NewsCarousel,399,386,0.029723991507430995,0.029,0.03,1.03,785,rural,urban,0.8847640625077751,urban
1,0.036,**results_top_three_domain_frac_MapsLocations,399,386,0.04925690021231422,0.032,0.067,2.12,785,rural,urban,2.54908317585382e-05,urban
2,0.0,results_top_three_domain_frac_youtube.com,399,386,0.0,0.0,0.0,,785,rural,urban,,
3,0.004,results_top_three_domain_frac_UserTweetCarousel,399,386,0.04798301486199574,0.05,0.046,1.1,785,rural,urban,0.6023217356283971,rural
4,0.002,results_top_three_domain_frac_wikipedia.org,399,386,0.02929936305732484,0.03,0.028,1.06,785,rural,urban,0.8150789444956612,rural
